rule,race_count,tickets,avg_tickets_per_race,bet,return,profit,roi,roi_without_max_hit,hit_count,hit_rate_per_ticket,hit_rate_per_race,avg_race_score,min_race_score,avg_ticket_score,min_ticket_score,avg_odds,median_odds,avg_expected,max_hit_payout,max_hit_share,month_min_roi,month_mean_roi,month_count,plus_months,enough_hits
odds_100_500_race>=0.55_score>=0.4_expected>=5000_top10_by_expected_return,564,4986,8.840425531914894,498600,433230,-65370,0.8688929001203369,0.8276173285198556,29,0.0058162855996791015,0.051418439716312055,0.6349072517057928,0.5502825174254746,0.45805655836641246,0.4000031378191538,157.44709185720015,154.45,7134.208752736844,20580,0.04750363548230732,0.4279411764705882,0.8566139068080734,6,2,True
odds_100_1000_race>=0.55_score>=0.4_expected>=5000_top10_by_expected_return,564,4986,8.840425531914894,498600,433230,-65370,0.8688929001203369,0.8276173285198556,29,0.0058162855996791015,0.051418439716312055,0.6349072517057928,0.5502825174254746,0.4580435210448875,0.4000031378191538,157.5309265944645,154.5,7137.391735180709,20580,0.04750363548230732,0.4279411764705882,0.8566139068080734,6,2,True
odds_100_500_race>=0.35_score>=0.5_expected>=3000_top10_by_ticket_score,2277,9003,3.953886693017128,900300,763340,-136960,0.8478729312451405,0.8270798622681328,65,0.00721981561701655,0.02854633289415898,0.45627549124615707,0.3500368422753134,0.5376288897887507,0.5000002401310523,116.93477729645674,111.2,6274.784321756748,18720,0.024523803285560825,0.29912162162162165,0.8431276280679573,6,2,True
odds_100_500_race>=0.35_score>=0.5_expected>=5000_top10_by_ticket_score,2277,9003,3.953886693017128,900300,763340,-136960,0.8478729312451405,0.8270798622681328,65,0.00721981561701655,0.02854633289415898,0.45627549124615707,0.3500368422753134,0.5376288897887507,0.5000002401310523,116.93477729645674,111.2,6274.784321756748,18720,0.024523803285560825,0.29912162162162165,0.8431276280679573,6,2,True
odds_100_1000_race>=0.35_score>=0.5_expected>=3000_top10_by_ticket_score,2277,9003,3.953886693017128,900300,763340,-136960,0.8478729312451405,0.8270798622681328,65,0.00721981561701655,0.02854633289415898,0.45627549124615707,0.3500368422753134,0.5376288897887507,0.5000002401310523,116.93477729645674,111.2,6274.784321756748,18720,0.024523803285560825,0.29912162162162165,0.8431276280679573,6,2,True
odds_100_1000_race>=0.35_score>=0.5_expected>=5000_top10_by_ticket_score,2277,9003,3.953886693017128,900300,763340,-136960,0.8478729312451405,0.8270798622681328,65,0.00721981561701655,0.02854633289415898,0.45627549124615707,0.3500368422753134,0.5376288897887507,0.5000002401310523,116.93477729645674,111.2,6274.784321756748,18720,0.024523803285560825,0.29912162162162165,0.8431276280679573,6,2,True
odds_100_500_race>=0.4_score>=0.3_expected>=5000_top5_by_ticket_score,1430,7049,4.929370629370629,704900,601590,-103310,0.8534402042842957,0.8268832458504752,49,0.006951340615690168,0.03426573426573427,0.5324191914640275,0.4000830274338122,0.4986952242364886,0.3009832716281505,127.2659242445737,118.5,6253.5485125106925,18720,0.031117538522914278,0.3793666026871401,0.8369288209238817,6,2,True
odds_100_1000_race>=0.4_score>=0.3_expected>=5000_top5_by_ticket_score,1430,7049,4.929370629370629,704900,601590,-103310,0.8534402042842957,0.8268832458504752,49,0.006951340615690168,0.03426573426573427,0.5324191914640275,0.4000830274338122,0.498695441590603,0.3009832716281505,127.33323875727054,118.5,6256.172507630786,18720,0.031117538522914278,0.3793666026871401,0.8369288209238817,6,2,True
odds_100_500_race>=0.4_score>=0.4_expected>=3000_top3_by_expected_return,1417,4196,2.961185603387438,419600,367170,-52430,0.8750476644423261,0.8252621544327932,22,0.005243088655862726,0.015525758645024701,0.5323388447500984,0.4000830274338122,0.45190324648214414,0.4000078210908384,172.66575309818876,170.5,7730.108670400855,20890,0.05689462646730398,0.3531645569620253,0.863508683325573,6,3,True
odds_100_1000_race>=0.4_score>=0.4_expected>=3000_top3_by_expected_return,1417,4196,2.961185603387438,419600,367170,-52430,0.8750476644423261,0.8252621544327932,22,0.005243088655862726,0.015525758645024701,0.5323388447500984,0.4000830274338122,0.4518851372549569,0.4000078210908384,172.79969018112487,170.5,7735.211845277854,20890,0.05689462646730398,0.3531645569620253,0.863508683325573,6,3,True
odds_100_500_race>=0.6_score>=0.4_expected>=3000_top10_by_expected_return,388,3585,9.239690721649485,358500,315430,-43070,0.879860529986053,0.8235425383542538,21,0.005857740585774059,0.05412371134020619,0.6637902872037217,0.600386893407325,0.45628531450102067,0.4000031378191538,156.86800557880056,154.1,7087.024657322512,20190,0.06400786228323241,0.338747553816047,0.9143993802624145,6,2,True
odds_100_1000_race>=0.6_score>=0.4_expected>=3000_top10_by_expected_return,388,3585,9.239690721649485,358500,315430,-43070,0.879860529986053,0.8235425383542538,21,0.005857740585774059,0.05412371134020619,0.6637902872037217,0.600386893407325,0.4562671822597032,0.4000031378191538,156.98460251046026,154.1,7091.451533323938,20190,0.06400786228323241,0.338747553816047,0.9143993802624145,6,2,True
odds_100_500_race>=0.35_score>=0.4_expected>=5000_top10_by_ticket_score,2664,22233,8.34572072072072,2223300,1850610,-372690,0.8323708001619214,0.8231142895695588,144,0.006476858723519093,0.05405405405405406,0.4582478826243501,0.3500368422753134,0.48897553808111277,0.4000016753226429,130.63370215445508,123.4,6319.625568781445,20580,0.01112065751292817,0.5575304540420819,0.8236789828284593,6,2,True
odds_100_1000_race>=0.35_score>=0.4_expected>=5000_top10_by_ticket_score,2664,22233,8.34572072072072,2223300,1850610,-372690,0.8323708001619214,0.8231142895695588,144,0.006476858723519093,0.05405405405405406,0.4582478826243501,0.3500368422753134,0.48897693676093,0.4000016753226429,130.63939639274952,123.4,6319.927524111284,20580,0.01112065751292817,0.5575304540420819,0.8236789828284593,6,2,True
odds_100_500_race>=0.5_score>=0.3_expected>=5000_top10_by_ticket_score,789,7679,9.73257287705957,767900,652620,-115280,0.8498762859747363,0.823075921343925,50,0.0065112644875634845,0.06337135614702155,0.6063833562682001,0.5001748065414573,0.4728270185921997,0.3003644917307908,138.00420627685895,129.0,6399.493075195735,20580,0.03153443044957249,0.5356290174471993,0.8388414369750544,6,2,True
odds_100_1000_race>=0.5_score>=0.3_expected>=5000_top10_by_ticket_score,789,7680,9.73384030418251,768000,652620,-115380,0.849765625,0.82296875,50,0.006510416666666667,0.06337135614702155,0.6063800170300963,0.5001748065414573,0.472811694815389,0.3003644917307908,138.11118489583333,129.0,6403.15378249313,20580,0.03153443044957249,0.5356290174471993,0.838734860669548,6,2,True
odds_100_500_race>=0.35_score>=0.4_expected>=3000_top10_by_expected_return,2701,23616,8.743428359866716,2361600,1963580,-398020,0.8314617208672087,0.8226160230352304,140,0.005928184281842819,0.0518326545723806,0.45782197308373346,0.3500368422753134,0.461446799861969,0.4000016753226429,148.60164718834687,143.8,6777.104139669218,20890,0.010638731296916856,0.5962901439645626,0.8192979675762727,6,1,True
odds_100_1000_race>=0.35_score>=0.4_expected>=3000_top10_by_expected_return,2701,23616,8.743428359866716,2361600,1963580,-398020,0.8314617208672087,0.8226160230352304,140,0.005928184281842819,0.0518326545723806,0.45782197308373346,0.3500368422753134,0.46144441284253035,0.4000016753226429,148.64972899728997,143.8,6779.081858645244,20890,0.010638731296916856,0.5962901439645626,0.8192979675762727,6,1,True
odds_100_500_race>=0.5_score>=0.4_expected>=5000_top10_by_ticket_score,773,6721,8.694695989650711,672100,572640,-99460,0.8520160690373456,0.8213956256509448,45,0.006695432227347121,0.05821474773609314,0.606774066406152,0.5001748065414573,0.48817799443441445,0.4000031378191538,132.06006546644846,124.5,6382.16545024335,20580,0.03593880972338642,0.43272138228941687,0.8382995998396847,6,3,True
odds_100_1000_race>=0.5_score>=0.4_expected>=5000_top10_by_ticket_score,773,6721,8.694695989650711,672100,572640,-99460,0.8520160690373456,0.8213956256509448,45,0.006695432227347121,0.05821474773609314,0.606774066406152,0.5001748065414573,0.48817799443441445,0.4000031378191538,132.06006546644846,124.5,6382.16545024335,20580,0.03593880972338642,0.43272138228941687,0.8382995998396847,6,3,True
odds_100_500_race>=0.35_score>=0.4_expected>=5000_top5_by_ticket_score,2664,12498,4.691441441441442,1249800,1043540,-206260,0.8349655944951192,0.8199871979516723,86,0.006881100976156185,0.03228228228228228,0.4569560409384956,0.3500368422753134,0.5098173752310076,0.4000112752891799,123.04656745079212,116.5,6220.39125980661,18720,0.017938938612798744,0.533597621407334,0.8256046933740183,6,1,True
odds_100_1000_race>=0.35_score>=0.4_expected>=5000_top5_by_ticket_score,2664,12498,4.691441441441442,1249800,1043540,-206260,0.8349655944951192,0.8199871979516723,86,0.006881100976156185,0.03228228228228228,0.4569560409384956,0.3500368422753134,0.5098173752310076,0.4000112752891799,123.04656745079212,116.5,6220.39125980661,18720,0.017938938612798744,0.533597621407334,0.8256046933740183,6,1,True
odds_100_500_race>=0.4_score>=0.5_expected>=3000_top3_by_ticket_score,1183,2850,2.4091293322062555,285000,251250,-33750,0.881578947368421,0.8197192982456141,22,0.0077192982456140355,0.018596787827557058,0.5343184588357954,0.4000830274338122,0.5458340882626714,0.5000397302325255,114.80564912280701,108.9,6257.302063013558,17630,0.07016915422885572,0.35833333333333334,0.8698309180275587,6,2,True
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top3_by_ticket_score,1183,2850,2.4091293322062555,285000,251250,-33750,0.881578947368421,0.8197192982456141,22,0.0077192982456140355,0.018596787827557058,0.5343184588357954,0.4000830274338122,0.5458340882626714,0.5000397302325255,114.80564912280701,108.9,6257.302063013558,17630,0.07016915422885572,0.35833333333333334,0.8698309180275587,6,2,True
odds_100_1000_race>=0.4_score>=0.5_expected>=3000_top3_by_ticket_score,1183,2850,2.4091293322062555,285000,251250,-33750,0.881578947368421,0.8197192982456141,22,0.0077192982456140355,0.018596787827557058,0.5343184588357954,0.4000830274338122,0.5458340882626714,0.5000397302325255,114.80564912280701,108.9,6257.302063013558,17630,0.07016915422885572,0.35833333333333334,0.8698309180275587,6,2,True
odds_100_1000_race>=0.4_score>=0.5_expected>=5000_top3_by_ticket_score,1183,2850,2.4091293322062555,285000,251250,-33750,0.881578947368421,0.8197192982456141,22,0.0077192982456140355,0.018596787827557058,0.5343184588357954,0.4000830274338122,0.5458340882626714,0.5000397302325255,114.80564912280701,108.9,6257.302063013558,17630,0.07016915422885572,0.35833333333333334,0.8698309180275587,6,2,True
odds_100_500_race>=0.5_score>=0.4_expected>=3000_top10_by_ticket_score,783,7067,9.025542784163473,706700,599480,-107220,0.8482807414744588,0.8191594736097354,49,0.006933635205886515,0.06257982120051085,0.6069999542454079,0.5001748065414573,0.48699906352623834,0.4000031378191538,128.78362813074855,120.9,6224.760106877941,20580,0.034329752452125176,0.5098377281947262,0.8453882053183229,6,2,True
odds_100_1000_race>=0.5_score>=0.4_expected>=3000_top10_by_ticket_score,783,7067,9.025542784163473,706700,599480,-107220,0.8482807414744588,0.8191594736097354,49,0.006933635205886515,0.06257982120051085,0.6069999542454079,0.5001748065414573,0.48699906352623834,0.4000031378191538,128.78362813074855,120.9,6224.760106877941,20580,0.034329752452125176,0.5098377281947262,0.8453882053183229,6,2,True
odds_100_500_race>=0.35_score>=0.2_expected>=3000_top5_by_ticket_score,2741,13691,4.994892375045604,1369100,1139880,-229220,0.8325761449127164,0.8189029289314148,96,0.00701190563143671,0.03502371397300255,0.45572626117756426,0.3500368422753134,0.5003735963265951,0.2005840838985856,122.17163099846613,115.0,6056.128749695386,18720,0.01642278134540478,0.5236199095022624,0.8195322190086705,6,1,True
odds_100_1000_race>=0.35_score>=0.2_expected>=3000_top5_by_ticket_score,2741,13691,4.994892375045604,1369100,1139880,-229220,0.8325761449127164,0.8189029289314148,96,0.00701190563143671,0.03502371397300255,0.45572626117756426,0.3500368422753134,0.5003735963265951,0.2005840838985856,122.17163099846613,115.0,6056.128749695386,18720,0.01642278134540478,0.5236199095022624,0.8195322190086705,6,1,True
odds_100_500_race>=0.35_score>=0.2_expected>=5000_top5_by_ticket_score,2730,13587,4.976923076923077,1358700,1136730,-221970,0.8366306027820711,0.817288584676529,91,0.006697578567748583,0.03333333333333333,0.45593915475140795,0.3500368422753134,0.49671810252868037,0.2024746902497025,128.16043276661514,118.3,6226.532932387885,26280,0.023118946451663982,0.5265333939118583,0.8301621981116553,6,2,True
odds_100_1000_race>=0.35_score>=0.2_expected>=5000_top5_by_ticket_score,2730,13588,4.977289377289377,1358800,1136730,-222070,0.8365690314983809,0.8172284368560494,91,0.006697085663821018,0.03333333333333333,0.4559336071077555,0.3500368422753134,0.4966997820607185,0.201635404682009,128.31550632911393,118.3,6230.723497653019,26280,0.023118946451663982,0.5262942779291553,0.8301223454478714,6,2,True
odds_100_500_race>=0.4_score>=0.4_expected>=5000_top10_by_ticket_score,1400,11800,8.428571428571429,1180000,983140,-196860,0.8331694915254237,0.815728813559322,76,0.006440677966101695,0.054285714285714284,0.5352153183766649,0.4000830274338122,0.4869904374574385,0.4000031378191538,131.87635593220338,124.2,6353.774672871176,20580,0.020932929186077264,0.46975826344351257,0.8250877241180339,6,1,True
odds_100_1000_race>=0.4_score>=0.4_expected>=5000_top10_by_ticket_score,1400,11800,8.428571428571429,1180000,983140,-196860,0.8331694915254237,0.815728813559322,76,0.006440677966101695,0.054285714285714284,0.5352153183766649,0.4000830274338122,0.48699307278357223,0.4000031378191538,131.8870847457627,124.2,6354.343602773575,20580,0.020932929186077264,0.46975826344351257,0.8250877241180339,6,1,True
odds_100_500_race>=0.5_score>=0.5_expected>=3000_top10_by_ticket_score,655,2690,4.106870229007634,269000,237010,-31990,0.8810780669144982,0.8155390334572491,20,0.007434944237918215,0.030534351145038167,0.6072759880475793,0.5007159923180329,0.5364262980515901,0.5000002401310523,118.48223048327138,112.5,6344.639896220926,17630,0.0743850470444285,0.2851123595505618,0.8597971476460199,6,2,True
odds_100_500_race>=0.5_score>=0.5_expected>=5000_top10_by_ticket_score,655,2690,4.106870229007634,269000,237010,-31990,0.8810780669144982,0.8155390334572491,20,0.007434944237918215,0.030534351145038167,0.6072759880475793,0.5007159923180329,0.5364262980515901,0.5000002401310523,118.48223048327138,112.5,6344.639896220926,17630,0.0743850470444285,0.2851123595505618,0.8597971476460199,6,2,True
odds_100_1000_race>=0.5_score>=0.5_expected>=3000_top10_by_ticket_score,655,2690,4.106870229007634,269000,237010,-31990,0.8810780669144982,0.8155390334572491,20,0.007434944237918215,0.030534351145038167,0.6072759880475793,0.5007159923180329,0.5364262980515901,0.5000002401310523,118.48223048327138,112.5,6344.639896220926,17630,0.0743850470444285,0.2851123595505618,0.8597971476460199,6,2,True
odds_100_1000_race>=0.5_score>=0.5_expected>=5000_top10_by_ticket_score,655,2690,4.106870229007634,269000,237010,-31990,0.8810780669144982,0.8155390334572491,20,0.007434944237918215,0.030534351145038167,0.6072759880475793,0.5007159923180329,0.5364262980515901,0.5000002401310523,118.48223048327138,112.5,6344.639896220926,17630,0.0743850470444285,0.2851123595505618,0.8597971476460199,6,2,True
odds_100_500_race>=0.35_score>=0.3_expected>=5000_top2_by_ticket_score,2718,5423,1.9952170713760118,542300,459870,-82430,0.8479992624008851,0.8154895814125023,40,0.007375991148810621,0.014716703458425313,0.45590595085631735,0.3500368422753134,0.5288468826500631,0.3009832716281505,118.34503042596349,110.5,6196.501379766896,17630,0.03833692130384674,0.631573896353167,0.8493493684601515,6,2,True
odds_100_1000_race>=0.35_score>=0.3_expected>=5000_top2_by_ticket_score,2718,5423,1.9952170713760118,542300,459870,-82430,0.8479992624008851,0.8154895814125023,40,0.007375991148810621,0.014716703458425313,0.45590595085631735,0.3500368422753134,0.5288468826500631,0.3009832716281505,118.34503042596349,110.5,6196.501379766896,17630,0.03833692130384674,0.631573896353167,0.8493493684601515,6,2,True
odds_100_500_race>=0.45_score>=0.4_expected>=5000_top10_by_ticket_score,1016,8663,8.526574803149606,866300,725550,-140750,0.837527415444996,0.813771210896918,56,0.006464273346415791,0.05511811023622047,0.5768261502565291,0.4500906629413549,0.4873101289204402,0.4000031378191538,132.04489206972178,124.4,6367.408326105266,20580,0.028364688856729377,0.5089539007092199,0.8225007077016254,6,2,True
odds_100_1000_race>=0.45_score>=0.4_expected>=5000_top10_by_ticket_score,1016,8663,8.526574803149606,866300,725550,-140750,0.837527415444996,0.813771210896918,56,0.006464273346415791,0.05511811023622047,0.5768261502565291,0.4500906629413549,0.4873101289204402,0.4000031378191538,132.04489206972178,124.4,6367.408326105266,20580,0.028364688856729377,0.5089539007092199,0.8225007077016254,6,2,True
odds_100_500_race>=0.45_score>=0.5_expected>=3000_top5_by_expected_return,862,2807,3.2563805104408354,280700,246960,-33740,0.8798004987531172,0.8131100819380122,20,0.007125044531528322,0.02320185614849188,0.5774760774689714,0.4500906629413549,0.5352503000285795,0.5000002401310523,120.59793373708587,114.7,6441.95404173597,18720,0.07580174927113703,0.32769516728624537,0.8755979267726888,6,1,True
