rule,race_count,tickets,avg_tickets_per_race,bet,return,profit,roi,roi_without_max_hit,hit_count,hit_rate_per_ticket,hit_rate_per_race,avg_score,min_score,avg_odds,median_odds,avg_expected,max_hit_payout,max_hit_share,month_min_roi,month_mean_roi,month_count,plus_months
odds_30_500_score>=0.9_expected>=1500_top1_by_direct_expected_return,854,854,1.0,85400,94410,9010,1.1055035128805621,1.065807962529274,31,0.03629976580796253,0.03629976580796253,0.9086059460031211,0.9000122335862817,30.35655737704918,30.4,2758.216426562529,3390,0.03590721321893867,0.6970588235294117,1.103506457012664,6,5
odds_30_500_score>=0.9_expected>=2000_top1_by_direct_expected_return,854,854,1.0,85400,94410,9010,1.1055035128805621,1.065807962529274,31,0.03629976580796253,0.03629976580796253,0.9086059460031211,0.9000122335862817,30.35655737704918,30.4,2758.216426562529,3390,0.03590721321893867,0.6970588235294117,1.103506457012664,6,5
odds_30plus_score>=0.9_expected>=0_top1_by_direct_expected_return,854,854,1.0,85400,94410,9010,1.1055035128805621,1.065807962529274,31,0.03629976580796253,0.03629976580796253,0.9086059460031211,0.9000122335862817,30.35655737704918,30.4,2758.216426562529,3390,0.03590721321893867,0.6970588235294117,1.103506457012664,6,5
odds_30plus_score>=0.9_expected>=500_top1_by_direct_expected_return,854,854,1.0,85400,94410,9010,1.1055035128805621,1.065807962529274,31,0.03629976580796253,0.03629976580796253,0.9086059460031211,0.9000122335862817,30.35655737704918,30.4,2758.216426562529,3390,0.03590721321893867,0.6970588235294117,1.103506457012664,6,5
odds_30plus_score>=0.9_expected>=1000_top1_by_direct_expected_return,854,854,1.0,85400,94410,9010,1.1055035128805621,1.065807962529274,31,0.03629976580796253,0.03629976580796253,0.9086059460031211,0.9000122335862817,30.35655737704918,30.4,2758.216426562529,3390,0.03590721321893867,0.6970588235294117,1.103506457012664,6,5
odds_30plus_score>=0.9_expected>=1500_top1_by_direct_expected_return,854,854,1.0,85400,94410,9010,1.1055035128805621,1.065807962529274,31,0.03629976580796253,0.03629976580796253,0.9086059460031211,0.9000122335862817,30.35655737704918,30.4,2758.216426562529,3390,0.03590721321893867,0.6970588235294117,1.103506457012664,6,5
odds_30plus_score>=0.9_expected>=2000_top1_by_direct_expected_return,854,854,1.0,85400,94410,9010,1.1055035128805621,1.065807962529274,31,0.03629976580796253,0.03629976580796253,0.9086059460031211,0.9000122335862817,30.35655737704918,30.4,2758.216426562529,3390,0.03590721321893867,0.6970588235294117,1.103506457012664,6,5
odds_30_500_score>=0.9_expected>=0_top1_by_direct_ticket_score,854,854,1.0,85400,94350,8950,1.10480093676815,1.0651053864168618,31,0.03629976580796253,0.03629976580796253,0.9086500135559717,0.9000122335862817,30.353161592505852,30.4,2758.04180946521,3390,0.035930047694753574,0.6970588235294117,1.116250121730013,6,4
odds_30_500_score>=0.9_expected>=500_top1_by_direct_ticket_score,854,854,1.0,85400,94350,8950,1.10480093676815,1.0651053864168618,31,0.03629976580796253,0.03629976580796253,0.9086500135559717,0.9000122335862817,30.353161592505852,30.4,2758.04180946521,3390,0.035930047694753574,0.6970588235294117,1.116250121730013,6,4
odds_30_500_score>=0.9_expected>=1000_top1_by_direct_ticket_score,854,854,1.0,85400,94350,8950,1.10480093676815,1.0651053864168618,31,0.03629976580796253,0.03629976580796253,0.9086500135559717,0.9000122335862817,30.353161592505852,30.4,2758.04180946521,3390,0.035930047694753574,0.6970588235294117,1.116250121730013,6,4
odds_30_500_score>=0.9_expected>=1500_top1_by_direct_ticket_score,854,854,1.0,85400,94350,8950,1.10480093676815,1.0651053864168618,31,0.03629976580796253,0.03629976580796253,0.9086500135559717,0.9000122335862817,30.353161592505852,30.4,2758.04180946521,3390,0.035930047694753574,0.6970588235294117,1.116250121730013,6,4
odds_30_500_score>=0.9_expected>=2000_top1_by_direct_ticket_score,854,854,1.0,85400,94350,8950,1.10480093676815,1.0651053864168618,31,0.03629976580796253,0.03629976580796253,0.9086500135559717,0.9000122335862817,30.353161592505852,30.4,2758.04180946521,3390,0.035930047694753574,0.6970588235294117,1.116250121730013,6,4
odds_30plus_score>=0.9_expected>=0_top1_by_direct_ticket_score,854,854,1.0,85400,94350,8950,1.10480093676815,1.0651053864168618,31,0.03629976580796253,0.03629976580796253,0.9086500135559717,0.9000122335862817,30.353161592505852,30.4,2758.04180946521,3390,0.035930047694753574,0.6970588235294117,1.116250121730013,6,4
odds_30plus_score>=0.9_expected>=500_top1_by_direct_ticket_score,854,854,1.0,85400,94350,8950,1.10480093676815,1.0651053864168618,31,0.03629976580796253,0.03629976580796253,0.9086500135559717,0.9000122335862817,30.353161592505852,30.4,2758.04180946521,3390,0.035930047694753574,0.6970588235294117,1.116250121730013,6,4
odds_30plus_score>=0.9_expected>=1000_top1_by_direct_ticket_score,854,854,1.0,85400,94350,8950,1.10480093676815,1.0651053864168618,31,0.03629976580796253,0.03629976580796253,0.9086500135559717,0.9000122335862817,30.353161592505852,30.4,2758.04180946521,3390,0.035930047694753574,0.6970588235294117,1.116250121730013,6,4
odds_30plus_score>=0.9_expected>=1500_top1_by_direct_ticket_score,854,854,1.0,85400,94350,8950,1.10480093676815,1.0651053864168618,31,0.03629976580796253,0.03629976580796253,0.9086500135559717,0.9000122335862817,30.353161592505852,30.4,2758.04180946521,3390,0.035930047694753574,0.6970588235294117,1.116250121730013,6,4
odds_30plus_score>=0.9_expected>=2000_top1_by_direct_ticket_score,854,854,1.0,85400,94350,8950,1.10480093676815,1.0651053864168618,31,0.03629976580796253,0.03629976580796253,0.9086500135559717,0.9000122335862817,30.353161592505852,30.4,2758.04180946521,3390,0.035930047694753574,0.6970588235294117,1.116250121730013,6,4
odds_30_500_score>=0.7_expected>=5000_top2_by_direct_ticket_score,2971,3848,1.2951868057892966,384800,388950,4150,1.0107848232848233,0.9866943866943867,52,0.013513513513513514,0.017502524402558062,0.7238716350567852,0.7000192588491508,75.61735966735966,74.6,5467.423995464513,9270,0.023833397608947166,0.6375896700143472,1.033845391327701,6,2
odds_50_500_score>=0.7_expected>=5000_top2_by_direct_ticket_score,2971,3848,1.2951868057892966,384800,388950,4150,1.0107848232848233,0.9866943866943867,52,0.013513513513513514,0.017502524402558062,0.7238716350567852,0.7000192588491508,75.61735966735966,74.6,5467.423995464513,9270,0.023833397608947166,0.6375896700143472,1.033845391327701,6,2
odds_50_1000_score>=0.7_expected>=5000_top2_by_direct_ticket_score,2971,3848,1.2951868057892966,384800,388950,4150,1.0107848232848233,0.9866943866943867,52,0.013513513513513514,0.017502524402558062,0.7238716350567852,0.7000192588491508,75.61735966735966,74.6,5467.423995464513,9270,0.023833397608947166,0.6375896700143472,1.033845391327701,6,2
odds_30plus_score>=0.7_expected>=5000_top2_by_direct_ticket_score,2971,3848,1.2951868057892966,384800,388950,4150,1.0107848232848233,0.9866943866943867,52,0.013513513513513514,0.017502524402558062,0.7238716350567852,0.7000192588491508,75.61735966735966,74.6,5467.423995464513,9270,0.023833397608947166,0.6375896700143472,1.033845391327701,6,2
odds_50plus_score>=0.7_expected>=5000_top2_by_direct_ticket_score,2971,3848,1.2951868057892966,384800,388950,4150,1.0107848232848233,0.9866943866943867,52,0.013513513513513514,0.017502524402558062,0.7238716350567852,0.7000192588491508,75.61735966735966,74.6,5467.423995464513,9270,0.023833397608947166,0.6375896700143472,1.033845391327701,6,2
odds_30_500_score>=0.6_expected>=5000_top2_by_direct_ticket_score,10608,18970,1.7882730015082957,1897000,1880830,-16170,0.9914760147601476,0.9860885608856088,231,0.012177121771217712,0.02177601809954751,0.6682089411795687,0.6000030084261291,82.62384290985767,81.6,5502.276695941653,10220,0.005433771260560497,0.8692728932156982,0.9921639027677354,6,2
odds_50_500_score>=0.6_expected>=5000_top2_by_direct_ticket_score,10608,18970,1.7882730015082957,1897000,1880830,-16170,0.9914760147601476,0.9860885608856088,231,0.012177121771217712,0.02177601809954751,0.6682089411795687,0.6000030084261291,82.62384290985767,81.6,5502.276695941653,10220,0.005433771260560497,0.8692728932156982,0.9921639027677354,6,2
odds_50_1000_score>=0.6_expected>=5000_top2_by_direct_ticket_score,10608,18970,1.7882730015082957,1897000,1880830,-16170,0.9914760147601476,0.9860885608856088,231,0.012177121771217712,0.02177601809954751,0.6682089411795687,0.6000030084261291,82.62384290985767,81.6,5502.276695941653,10220,0.005433771260560497,0.8692728932156982,0.9921639027677354,6,2
odds_30plus_score>=0.6_expected>=5000_top2_by_direct_ticket_score,10608,18970,1.7882730015082957,1897000,1880830,-16170,0.9914760147601476,0.9860885608856088,231,0.012177121771217712,0.02177601809954751,0.6682089411795687,0.6000030084261291,82.62384290985767,81.6,5502.276695941653,10220,0.005433771260560497,0.8692728932156982,0.9921639027677354,6,2
odds_50plus_score>=0.6_expected>=5000_top2_by_direct_ticket_score,10608,18970,1.7882730015082957,1897000,1880830,-16170,0.9914760147601476,0.9860885608856088,231,0.012177121771217712,0.02177601809954751,0.6682089411795687,0.6000030084261291,82.62384290985767,81.6,5502.276695941653,10220,0.005433771260560497,0.8692728932156982,0.9921639027677354,6,2
odds_30_500_score>=0.6_expected>=5000_top2_by_direct_expected_return,10608,18970,1.7882730015082957,1897000,1874770,-22230,0.9882814971006852,0.9818661043753295,214,0.011280969952556669,0.02017345399698341,0.6465759688092255,0.6000030084261291,89.33978386926728,89.6,5761.810768034317,12170,0.0064914629527888755,0.7051414663827198,0.9851877432984163,6,4
odds_50_500_score>=0.6_expected>=5000_top2_by_direct_expected_return,10608,18970,1.7882730015082957,1897000,1874770,-22230,0.9882814971006852,0.9818661043753295,214,0.011280969952556669,0.02017345399698341,0.6465759688092255,0.6000030084261291,89.33978386926728,89.6,5761.810768034317,12170,0.0064914629527888755,0.7051414663827198,0.9851877432984163,6,4
odds_50_1000_score>=0.6_expected>=5000_top2_by_direct_expected_return,10608,18970,1.7882730015082957,1897000,1874770,-22230,0.9882814971006852,0.9818661043753295,214,0.011280969952556669,0.02017345399698341,0.6465759688092255,0.6000030084261291,89.33978386926728,89.6,5761.810768034317,12170,0.0064914629527888755,0.7051414663827198,0.9851877432984163,6,4
odds_30plus_score>=0.6_expected>=5000_top2_by_direct_expected_return,10608,18970,1.7882730015082957,1897000,1874770,-22230,0.9882814971006852,0.9818661043753295,214,0.011280969952556669,0.02017345399698341,0.6465759688092255,0.6000030084261291,89.33978386926728,89.6,5761.810768034317,12170,0.0064914629527888755,0.7051414663827198,0.9851877432984163,6,4
odds_50plus_score>=0.6_expected>=5000_top2_by_direct_expected_return,10608,18970,1.7882730015082957,1897000,1874770,-22230,0.9882814971006852,0.9818661043753295,214,0.011280969952556669,0.02017345399698341,0.6465759688092255,0.6000030084261291,89.33978386926728,89.6,5761.810768034317,12170,0.0064914629527888755,0.7051414663827198,0.9851877432984163,6,4
odds_50_500_score>=0.6_expected>=0_top2_by_direct_expected_return,13162,26013,1.976371372131895,2601300,2509890,-91410,0.964859877753431,0.9601814477376697,307,0.011801791411986314,0.023324722686521804,0.6513797372442582,0.6000030084261291,83.4535732133933,84.8,5412.321970073217,12170,0.00484881807569256,0.6689893143365984,0.9632401980860582,6,3
odds_50_500_score>=0.6_expected>=500_top2_by_direct_expected_return,13162,26013,1.976371372131895,2601300,2509890,-91410,0.964859877753431,0.9601814477376697,307,0.011801791411986314,0.023324722686521804,0.6513797372442582,0.6000030084261291,83.4535732133933,84.8,5412.321970073217,12170,0.00484881807569256,0.6689893143365984,0.9632401980860582,6,3
odds_50_500_score>=0.6_expected>=1000_top2_by_direct_expected_return,13162,26013,1.976371372131895,2601300,2509890,-91410,0.964859877753431,0.9601814477376697,307,0.011801791411986314,0.023324722686521804,0.6513797372442582,0.6000030084261291,83.4535732133933,84.8,5412.321970073217,12170,0.00484881807569256,0.6689893143365984,0.9632401980860582,6,3
odds_50_500_score>=0.6_expected>=1500_top2_by_direct_expected_return,13162,26013,1.976371372131895,2601300,2509890,-91410,0.964859877753431,0.9601814477376697,307,0.011801791411986314,0.023324722686521804,0.6513797372442582,0.6000030084261291,83.4535732133933,84.8,5412.321970073217,12170,0.00484881807569256,0.6689893143365984,0.9632401980860582,6,3
odds_50_500_score>=0.6_expected>=2000_top2_by_direct_expected_return,13162,26013,1.976371372131895,2601300,2509890,-91410,0.964859877753431,0.9601814477376697,307,0.011801791411986314,0.023324722686521804,0.6513797372442582,0.6000030084261291,83.4535732133933,84.8,5412.321970073217,12170,0.00484881807569256,0.6689893143365984,0.9632401980860582,6,3
odds_50_500_score>=0.6_expected>=3000_top2_by_direct_expected_return,13162,26013,1.976371372131895,2601300,2509890,-91410,0.964859877753431,0.9601814477376697,307,0.011801791411986314,0.023324722686521804,0.6513797372442582,0.6000030084261291,83.4535732133933,84.8,5412.321970073217,12170,0.00484881807569256,0.6689893143365984,0.9632401980860582,6,3
odds_50_1000_score>=0.6_expected>=0_top2_by_direct_expected_return,13162,26013,1.976371372131895,2601300,2509890,-91410,0.964859877753431,0.9601814477376697,307,0.011801791411986314,0.023324722686521804,0.6513797372442582,0.6000030084261291,83.4535732133933,84.8,5412.321970073217,12170,0.00484881807569256,0.6689893143365984,0.9632401980860582,6,3
odds_50_1000_score>=0.6_expected>=500_top2_by_direct_expected_return,13162,26013,1.976371372131895,2601300,2509890,-91410,0.964859877753431,0.9601814477376697,307,0.011801791411986314,0.023324722686521804,0.6513797372442582,0.6000030084261291,83.4535732133933,84.8,5412.321970073217,12170,0.00484881807569256,0.6689893143365984,0.9632401980860582,6,3
odds_50_1000_score>=0.6_expected>=1000_top2_by_direct_expected_return,13162,26013,1.976371372131895,2601300,2509890,-91410,0.964859877753431,0.9601814477376697,307,0.011801791411986314,0.023324722686521804,0.6513797372442582,0.6000030084261291,83.4535732133933,84.8,5412.321970073217,12170,0.00484881807569256,0.6689893143365984,0.9632401980860582,6,3
odds_50_1000_score>=0.6_expected>=1500_top2_by_direct_expected_return,13162,26013,1.976371372131895,2601300,2509890,-91410,0.964859877753431,0.9601814477376697,307,0.011801791411986314,0.023324722686521804,0.6513797372442582,0.6000030084261291,83.4535732133933,84.8,5412.321970073217,12170,0.00484881807569256,0.6689893143365984,0.9632401980860582,6,3
odds_50_1000_score>=0.6_expected>=2000_top2_by_direct_expected_return,13162,26013,1.976371372131895,2601300,2509890,-91410,0.964859877753431,0.9601814477376697,307,0.011801791411986314,0.023324722686521804,0.6513797372442582,0.6000030084261291,83.4535732133933,84.8,5412.321970073217,12170,0.00484881807569256,0.6689893143365984,0.9632401980860582,6,3
odds_50_1000_score>=0.6_expected>=3000_top2_by_direct_expected_return,13162,26013,1.976371372131895,2601300,2509890,-91410,0.964859877753431,0.9601814477376697,307,0.011801791411986314,0.023324722686521804,0.6513797372442582,0.6000030084261291,83.4535732133933,84.8,5412.321970073217,12170,0.00484881807569256,0.6689893143365984,0.9632401980860582,6,3
odds_50plus_score>=0.6_expected>=0_top2_by_direct_expected_return,13162,26013,1.976371372131895,2601300,2509890,-91410,0.964859877753431,0.9601814477376697,307,0.011801791411986314,0.023324722686521804,0.6513797372442582,0.6000030084261291,83.4535732133933,84.8,5412.321970073217,12170,0.00484881807569256,0.6689893143365984,0.9632401980860582,6,3
odds_50plus_score>=0.6_expected>=500_top2_by_direct_expected_return,13162,26013,1.976371372131895,2601300,2509890,-91410,0.964859877753431,0.9601814477376697,307,0.011801791411986314,0.023324722686521804,0.6513797372442582,0.6000030084261291,83.4535732133933,84.8,5412.321970073217,12170,0.00484881807569256,0.6689893143365984,0.9632401980860582,6,3
odds_50plus_score>=0.6_expected>=1000_top2_by_direct_expected_return,13162,26013,1.976371372131895,2601300,2509890,-91410,0.964859877753431,0.9601814477376697,307,0.011801791411986314,0.023324722686521804,0.6513797372442582,0.6000030084261291,83.4535732133933,84.8,5412.321970073217,12170,0.00484881807569256,0.6689893143365984,0.9632401980860582,6,3
odds_50plus_score>=0.6_expected>=1500_top2_by_direct_expected_return,13162,26013,1.976371372131895,2601300,2509890,-91410,0.964859877753431,0.9601814477376697,307,0.011801791411986314,0.023324722686521804,0.6513797372442582,0.6000030084261291,83.4535732133933,84.8,5412.321970073217,12170,0.00484881807569256,0.6689893143365984,0.9632401980860582,6,3
odds_50plus_score>=0.6_expected>=2000_top2_by_direct_expected_return,13162,26013,1.976371372131895,2601300,2509890,-91410,0.964859877753431,0.9601814477376697,307,0.011801791411986314,0.023324722686521804,0.6513797372442582,0.6000030084261291,83.4535732133933,84.8,5412.321970073217,12170,0.00484881807569256,0.6689893143365984,0.9632401980860582,6,3
