rule,race_count,tickets,avg_tickets_per_race,bet,return,profit,roi,roi_without_max_hit,hit_count,hit_rate_per_ticket,hit_rate_per_race,avg_score,min_score,avg_odds,median_odds,avg_direct_expected_return,avg_hit_payout,max_hit_payout,max_hit_share
odds_100_1000_expected>=150_top1,13306,13306,1.0,1330600,3623050,2292450,2.7228693822335788,2.6480986021343753,84,0.006312941530136781,0.006312941530136781,0.21090077733644275,0.030675490110876,554.0565759807605,517.6,9840.26620593314,43131.54761904762,99490,0.027460288983039153
odds_100_1000_expected>=200_top1,13306,13306,1.0,1330600,3623050,2292450,2.7228693822335788,2.6480986021343753,84,0.006312941530136781,0.006312941530136781,0.21090077733644275,0.030675490110876,554.0565759807605,517.6,9840.26620593314,43131.54761904762,99490,0.027460288983039153
odds_100_1000_expected>=300_top1,13306,13306,1.0,1330600,3623050,2292450,2.7228693822335788,2.6480986021343753,84,0.006312941530136781,0.006312941530136781,0.21090077733644275,0.030675490110876,554.0565759807605,517.6,9840.26620593314,43131.54761904762,99490,0.027460288983039153
odds_100_1000_expected>=500_top1,13306,13306,1.0,1330600,3623050,2292450,2.7228693822335788,2.6480986021343753,84,0.006312941530136781,0.006312941530136781,0.21090077733644275,0.030675490110876,554.0565759807605,517.6,9840.26620593314,43131.54761904762,99490,0.027460288983039153
odds_100_1000_expected>=800_top1,13306,13306,1.0,1330600,3623050,2292450,2.7228693822335788,2.6480986021343753,84,0.006312941530136781,0.006312941530136781,0.21090077733644275,0.030675490110876,554.0565759807605,517.6,9840.26620593314,43131.54761904762,99490,0.027460288983039153
odds_100_1000_expected>=1000_top1,13306,13306,1.0,1330600,3623050,2292450,2.7228693822335788,2.6480986021343753,84,0.006312941530136781,0.006312941530136781,0.21090077733644275,0.030675490110876,554.0565759807605,517.6,9840.26620593314,43131.54761904762,99490,0.027460288983039153
odds_100_1000_expected>=80_top1,13307,13307,1.0,1330700,3623050,2292350,2.722664762906741,2.647899601713384,84,0.00631246712256707,0.00631246712256707,0.21088507591282993,0.0019619333207316,554.0463440294582,517.6,9839.532886852021,43131.54761904762,99490,0.027460288983039153
odds_100_1000_expected>=50_top1,13309,13309,1.0,1330900,3623050,2292150,2.722255616500113,2.6475016905853184,84,0.006311518521301375,0.006311518521301375,0.2108540429632261,0.0019619333207316,553.9831542565181,517.5,9838.062478665355,43131.54761904762,99490,0.027460288983039153
odds_10plus_top50_by_direct_ticket_score,13326,583220,43.76557106408524,58322000,154925000,96603000,2.6563732382291416,2.6452105551935805,10619,0.01820753746442166,0.7968632748011406,0.2492668388260129,1.3730244733451562e-06,868.9289633414492,375.9,6360.35455564836,14589.415199171297,651030,0.004202226883976118
odds_50plus_top50_by_direct_expected_return,13326,560291,42.04494972234729,56029100,148854850,92825750,2.6567417645473514,2.645122266822062,5120,0.009138108590000553,0.3842113162239232,0.19378232133105147,1.3730244733451562e-06,1087.9386934646461,490.7,6942.325419818202,29073.212890625,651030,0.0043735894396454
odds_100_1000_top1_by_direct_expected_return,13326,13326,1.0,1332600,3623050,2290450,2.718782830556806,2.644124268347591,84,0.006303466906798739,0.006303466906798739,0.21058555864231657,3.620140577564885e-05,553.9858547200961,517.6,9825.532596291927,43131.54761904762,99490,0.027460288983039153
odds_30plus_expected>=800,13306,642935,48.31917931760108,64293500,171122050,106828550,2.661576209103564,2.642287478516491,7542,0.011730579296507422,0.5668119645272809,0.21432583746298095,0.0008001012962008,1095.3020263323663,461.3,6588.264420301012,22689.21373640944,1240140,0.007247108131301606
odds_30plus_expected>=500,13306,644807,48.45986772884413,64480700,171211130,106730430,2.655230634903157,2.635997903248569,7544,0.011699624848985821,0.5669622726589508,0.21372150983569585,0.0005014560317376,1106.5979552020992,462.9,6571.071515072082,22695.00662778367,1240140,0.007243337509658397
odds_30plus_expected>=300,13308,645385,48.49601743312294,64538500,171211130,106672630,2.652852638347653,2.633637131324713,7544,0.011689146788351139,0.5668770664262098,0.21353359902899335,0.0003061916863872,1110.2141109570257,463.3,6565.5572068524225,22695.00662778367,1240140,0.007243337509658397
odds_30plus_expected>=200,13311,645477,48.49199909848997,64547700,171211130,106663430,2.652474526590413,2.633261758358547,7544,0.011687480731304137,0.5667493050860191,0.21350372653110375,0.0002009297833442,1110.7909146259276,463.5,6564.6579732500095,22695.00662778367,1240140,0.007243337509658397
odds_30plus_expected>=150,13312,645500,48.49008413461539,64550000,171211130,106661130,2.652380015491867,2.633167931835786,7544,0.011687064291247095,0.5667067307692307,0.21349633640937557,0.0002009297833442,1110.8802142525174,463.5,6564.43039879265,22695.00662778367,1240140,0.007243337509658397
odds_30plus_expected>=100,13314,645515,48.483926693705875,64551500,171211130,106659630,2.6523183814473716,2.633106744227477,7544,0.01168679271589351,0.5666216013219167,0.21349155755817156,0.0001393654795295,1110.9232589482815,463.5,6564.280667643754,22695.00662778367,1240140,0.007243337509658397
odds_30plus_expected>=80,13316,645526,48.477470711925505,64552600,171211130,106658530,2.6522731849685375,2.6330618751219936,7544,0.011686593568655639,0.5665364974466807,0.2134880613429545,0.0001393654795295,1110.9222348906164,463.5,6564.170326200546,22695.00662778367,1240140,0.007243337509658397
odds_30plus_expected>=50,13322,645560,48.45818946104188,64556000,171211130,106655130,2.6521334964991636,2.6329231984633497,7544,0.011685978065555486,0.5662813391382675,0.21347706804511335,7.120309502326525e-05,1110.947957587211,463.5,6563.827878810882,22695.00662778367,1240140,0.007243337509658397
odds_30plus_expected>=1000,13306,641003,48.17398166240794,64100300,169711920,105611620,2.647599465213111,2.6282525978817572,7538,0.011759695352439849,0.5665113482639411,0.21494306952182524,0.0010000111184665,1084.683197426533,459.7,6605.393372478811,22514.184133722472,1240140,0.0073073240818912425
odds_50plus_expected>=800,13306,620584,46.639410792123854,62058400,164318260,102259860,2.647800458922563,2.6278170239645235,5804,0.0093524808889691,0.43619419810611754,0.1942916654601234,0.0008001012962008,1133.3144057855181,486.6,6715.511356888304,28311.20951068229,1240140,0.0075471831310774595
odds_30plus_top75_by_direct_expected_return,13326,623606,46.79618790334684,62360600,164568070,102207470,2.638975090040827,2.6264857939147475,7233,0.011598669672838298,0.5427735254389915,0.21406357990705907,1.3730244733451562e-06,1067.164066574087,460.8,6657.460197772944,22752.39458039541,778840,0.004732631305696178
odds_100_1000_top1_by_direct_ticket_score,13326,13326,1.0,1332600,3610210,2277610,2.7091475311421283,2.6264595527540147,290,0.021761969082995648,0.021761969082995648,0.47206063934303305,0.0001115624930262,126.78017409575267,116.4,5821.979659671142,12449.0,110190,0.03052177020173342
odds_30plus_top100_by_direct_ticket_score,13326,643135,48.26166891790485,64313500,170128420,105814920,2.6452987319925056,2.6260159997512185,7539,0.011722266709166816,0.5657361548851868,0.2141526713475532,1.3730244733451562e-06,1092.2960919558102,459.7,6554.178201260725,22566.44382544104,1240140,0.0072894346517765815
odds_50plus_expected>=500,13306,622456,46.7800992033669,62245600,164407340,102161740,2.6412684591360676,2.6213451231894305,5806,0.009327566928425462,0.4363445062377875,0.19372588938217172,0.0005014560317376,1144.9016261390361,488.0,6697.318405246354,28316.799862211505,1240140,0.007543093878898594
odds_30plus_top100_by_direct_expected_return,13326,643135,48.26166891790485,64313500,169789690,105476190,2.6400318751117573,2.6207491428704706,7494,0.011652296951650898,0.5623592976136875,0.21317167041442187,1.3730244733451562e-06,1106.8653556407287,463.2,6571.219462365769,22656.75073392047,1240140,0.0073039770553795106
odds_50plus_expected>=300,13306,623032,46.82338794528784,62303200,164407340,102104140,2.6388265771260544,2.61892166052466,5806,0.009318943489258978,0.4363445062377875,0.19355004197793788,0.0003061916863872,1148.6155627640312,488.6,6691.509502877143,28316.799862211505,1240140,0.007543093878898594
odds_50plus_expected>=200,13308,623122,46.82311391644124,62312200,164407340,102095140,2.638445440860698,2.618543399205934,5806,0.00931759751701914,0.4362789299669372,0.19352247564507008,0.0002009297833442,1149.210948578288,488.7,6690.580117910437,28316.799862211505,1240140,0.007543093878898594
odds_50plus_expected>=150,13310,623143,46.81765589782119,62314300,164407340,102093040,2.6383565249068033,2.6184551539534264,5806,0.009317283512773151,0.43621337340345606,0.1935160395439642,0.0002009297833442,1149.3055987149019,488.7,6690.360672090177,28316.799862211505,1240140,0.007543093878898594
odds_50plus_expected>=100,13311,623156,46.815115318157915,62315600,164407340,102091740,2.6383014847004604,2.618400528920527,5806,0.009317089139798061,0.43618060250920293,0.1935120729671403,0.0001393654795295,1149.3528516134002,488.7,6690.223641495122,28316.799862211505,1240140,0.007543093878898594
odds_50plus_expected>=80,13313,623165,46.808758356493655,62316500,164407340,102090840,2.63826338128746,2.618362712925148,5806,0.009316954578642896,0.43611507549012246,0.1935093381321375,0.0001393654795295,1149.35469017034,488.7,6690.128293889071,28316.799862211505,1240140,0.007543093878898594
odds_50plus_expected>=50,13317,623194,46.796876173312306,62319400,164407340,102087940,2.638140611109863,2.6182408688145267,5806,0.009316521019136898,0.4359840804986108,0.19350047398893824,7.120309502326525e-05,1149.3881349948813,488.7,6689.819879928776,28316.799862211505,1240140,0.007543093878898594
odds_100plus_top1_by_direct_ticket_score,13326,13326,1.0,1332600,3593190,2260590,2.696375506528591,2.6136875281404772,289,0.021686927810295662,0.021686927810295662,0.4720826954174305,0.0001115624930262,127.78713042173194,116.4,5835.686558848337,12433.18339100346,110190,0.03066634383375218
odds_50plus_expected>=1000,13306,618652,46.49421313693071,61865200,162908130,101042930,2.6332757349850966,2.613229893381093,5800,0.009375222257424206,0.4358935818427777,0.19486863212491368,0.0010000111184665,1122.4306435605154,485.1,6733.656535137648,28087.608620689654,1240140,0.00761251141977997
odds_50plus_top75_by_direct_expected_return,13326,602978,45.24823653009155,60297800,158211780,97913980,2.62384000742979,2.6109234499434475,5608,0.009300505159392217,0.42083145730151583,0.19462060668089612,1.3730244733451562e-06,1105.5676376252534,485.4,6780.246622767847,28211.800998573468,778840,0.00492276870913152
odds_50plus_top100_by_direct_ticket_score,13326,621290,46.62239231577367,62129000,163413490,101284490,2.6302288786235093,2.6102681517487807,5802,0.009338634132208791,0.43538946420531294,0.19397924687722998,1.3730244733451562e-06,1133.9282758454185,485.6,6680.10873629538,28165.027576697692,1240140,0.007588969552024132
odds_30plus_top75_by_direct_ticket_score,13326,623606,46.79618790334684,62360600,163279160,100918560,2.6183064306629507,2.607866665811426,7507,0.01203804966597499,0.5633348341587874,0.21982066724706817,1.3730244733451562e-06,987.5794840011162,438.7,6544.571971459282,21750.254429199413,651030,0.0039872204144117355
odds_50plus_top100_by_direct_expected_return,13326,621290,46.62239231577367,62129000,163054680,100925680,2.6244536367879734,2.6044929099132452,5774,0.009293566611405301,0.43328830856971334,0.1933982926504774,1.3730244733451562e-06,1145.7165434821097,488.2,6694.705521251044,28239.466574298578,1240140,0.007605669460085414
odds_30plus_top50_by_direct_ticket_score,13326,574903,43.14145279903947,57490300,149838330,92348030,2.60632367547221,2.5949995042641976,7387,0.012849124113111255,0.5543298814347891,0.2331856232103397,1.3730244733451562e-06,894.0922186873264,391.9,6462.896623440375,20284.05712738595,651030,0.004344882914805577
odds_100plus_top50_by_direct_expected_return,13326,525163,39.408899894942216,52516300,136853460,84337160,2.6059234942294105,2.5935267716880284,3367,0.006411342764056112,0.2526639651808495,0.1592352582071885,1.3730244733451562e-06,1164.1194086407459,545.5,7086.917389198184,40645.518265518265,651030,0.004757132190885053
odds_50plus_top75_by_direct_ticket_score,13326,602978,45.24823653009155,60297800,156549120,96251320,2.596265867079728,2.5854689557496293,5770,0.00956917167790533,0.4329881434789134,0.19888921303769672,1.3730244733451562e-06,1031.2830977249582,465.2,6676.562544196856,27131.563258232236,651030,0.004158630850176609
odds_100plus_expected>=800,13306,571898,42.98045994288291,57189800,149029130,91839330,2.60586905357249,2.584184417501023,3670,0.006417228246995093,0.27581542161430933,0.1573896821894231,0.0008001012962008,1223.4826491786996,545.5,6897.677375993371,40607.392370572205,1240140,0.008321460374894491
odds_50_1000_expected>=300_top1,13306,13306,1.0,1330600,3536620,2206020,2.6579137231324212,2.5831429430332182,83,0.006237787464301819,0.006237787464301819,0.2156293040554431,0.0415670742480092,551.0743649481437,516.55,9848.031260527829,42609.87951807229,99490,0.028131379678902457
odds_50_1000_expected>=500_top1,13306,13306,1.0,1330600,3536620,2206020,2.6579137231324212,2.5831429430332182,83,0.006237787464301819,0.006237787464301819,0.2156293040554431,0.0415670742480092,551.0743649481437,516.55,9848.031260527829,42609.87951807229,99490,0.028131379678902457
odds_50_1000_expected>=800_top1,13306,13306,1.0,1330600,3536620,2206020,2.6579137231324212,2.5831429430332182,83,0.006237787464301819,0.006237787464301819,0.2156293040554431,0.0415670742480092,551.0743649481437,516.55,9848.031260527829,42609.87951807229,99490,0.028131379678902457
odds_50_1000_expected>=1000_top1,13306,13306,1.0,1330600,3536620,2206020,2.6579137231324212,2.5831429430332182,83,0.006237787464301819,0.006237787464301819,0.2156293040554431,0.0415670742480092,551.0743649481437,516.55,9848.031260527829,42609.87951807229,99490,0.028131379678902457
odds_50_1000_expected>=200_top1,13307,13307,1.0,1330700,3536620,2205920,2.6577139851206133,2.582948823927256,83,0.006237318704441271,0.006237318704441271,0.21561626599226308,0.0415670742480092,551.0369129029834,516.5,9847.30788210379,42609.87951807229,99490,0.028131379678902457
odds_50_1000_expected>=100_top1,13308,13308,1.0,1330800,3536620,2205820,2.6575142771265403,2.5827547339945895,83,0.006236850015028554,0.006236850015028554,0.2156018357243964,0.0235782612222569,551.0012774271115,516.5,9846.58153503166,42609.87951807229,99490,0.028131379678902457
odds_50_1000_expected>=150_top1,13308,13308,1.0,1330800,3536620,2205820,2.6575142771265403,2.5827547339945895,83,0.006236850015028554,0.006236850015028554,0.2156018357243964,0.0235782612222569,551.0012774271115,516.5,9846.58153503166,42609.87951807229,99490,0.028131379678902457
odds_50_1000_expected>=80_top1,13309,13309,1.0,1330900,3536620,2205720,2.6573145991434366,2.582560673228642,83,0.0062363813960477875,0.0062363813960477875,0.21558679216465917,0.0153870991822171,550.9644977083177,516.5,9845.848801477296,42609.87951807229,99490,0.028131379678902457
odds_50_1000_expected>=50_top1,13311,13311,1.0,1331100,3536620,2205520,2.6569153331830817,2.5821726391706106,83,0.006235444369318608,0.006235444369318608,0.21555554200364682,0.0055195336634706,550.8933213131996,516.4,9844.377532440541,42609.87951807229,99490,0.028131379678902457
odds_50_1000_top1_by_direct_expected_return,13326,13326,1.0,1332600,3536620,2204020,2.653924658562209,2.579266096352994,83,0.0062284256340987545,0.0062284256340987545,0.2153158530033039,8.196950517511168e-05,550.5660963529942,516.25,9833.320842679648,42609.87951807229,99490,0.028131379678902457
odds_100plus_expected>=500,13306,573769,43.121073200060124,57376900,149118210,91741310,2.5989241314884564,2.5773102067208233,3672,0.006399788068020405,0.27596572974597927,0.15689642824864547,0.0005014560317376,1235.7609260869792,547.0,6877.3573769260065,40609.53431372549,1240140,0.00831648931408176
odds_50plus_top50_by_direct_ticket_score,13326,560291,42.04494972234729,56029100,144987970,88958870,2.5877261994213723,2.576106701696083,5667,0.010114386988190066,0.42525889239081494,0.20946640243474918,1.3730244733451562e-06,937.6469249015245,422.2,6611.535919239679,25584.607376036703,651030,0.00449023460360194
