rule,race_id,combination,race_date,odds,estimated_payout,is_hit,hit_payout,hit_popularity,return_yen,direct_ticket_score,direct_expected_return,direct_ticket_rank,direct_expected_rank,month,day,race_score,expected_return,source_rules,strategy
high_odds_v1_top5,2820260104030007,1-9-3,2026-01-06,152.6,15260,0,18370.0,61.0,0.0,0.4691694274456879,7159.525462821198,40,311,2026-01,2026-01-06,0.650768814387842,7159.525462821198,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104030007,3-4-1,2026-01-06,141.8,14180,0,18370.0,61.0,0.0,0.4673164939969012,6626.54788487606,41,341,2026-01,2026-01-06,0.650768814387842,6626.54788487606,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104030007,5-3-9,2026-01-06,168.2,16820,0,18370.0,61.0,0.0,0.4000902383972077,6729.517809841033,52,337,2026-01,2026-01-06,0.650768814387842,6729.517809841033,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104030007,9-5-7,2026-01-06,201.6,20160,0,18370.0,61.0,0.0,0.4434567245341474,8940.087566608412,43,244,2026-01,2026-01-06,0.650768814387842,8940.087566608412,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104030008,1-7-5,2026-01-06,177.8,17780,0,1720.0,2.0,0.0,0.42318481067079,7524.225933726646,46,231,2026-01,2026-01-06,0.5537330129423598,7524.225933726646,high_odds_v1_top5,middle_plus_high_top5
direct_v1_middle_odds,2820260104030008,2-5-6,2026-01-06,30.5,3050,0,1720.0,2.0,0.0,0.9107494951903482,2777.785960330562,7,439,2026-01,2026-01-06,,,direct_v1_middle_odds,middle_plus_high_top5
high_odds_v1_top5,2820260104030008,2-7-1,2026-01-06,200.8,20080,0,1720.0,2.0,0.0,0.4494241097132426,9024.436123041913,39,164,2026-01,2026-01-06,0.5537330129423598,9024.43612304191,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104030008,3-7-1,2026-01-06,205.4,20540,0,1720.0,2.0,0.0,0.4282790272577519,8796.851219874225,43,174,2026-01,2026-01-06,0.5537330129423598,8796.851219874225,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104030008,5-7-1,2026-01-06,173.7,17370,0,1720.0,2.0,0.0,0.4269785584548655,7416.617560361014,44,237,2026-01,2026-01-06,0.5537330129423598,7416.617560361013,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104030008,7-3-9,2026-01-06,179.8,17980,0,1720.0,2.0,0.0,0.4153251626402587,7467.546424271853,47,235,2026-01,2026-01-06,0.5537330129423598,7467.546424271852,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104030009,1-9-5,2026-01-06,212.9,21290,0,780.0,1.0,0.0,0.4221272331744973,8987.08879428505,36,171,2026-01,2026-01-06,0.5884979056455969,8987.088794285048,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104030009,3-5-8,2026-01-06,157.7,15770,0,780.0,1.0,0.0,0.4324315371430151,6819.445340745348,34,264,2026-01,2026-01-06,0.5884979056455969,6819.445340745347,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104030009,3-7-1,2026-01-06,144.6,14460,0,780.0,1.0,0.0,0.4595724892938546,6645.418195189137,31,275,2026-01,2026-01-06,0.5884979056455969,6645.418195189137,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104030009,3-7-2,2026-01-06,148.6,14860,0,780.0,1.0,0.0,0.489604910096836,7275.528964038983,30,238,2026-01,2026-01-06,0.5884979056455969,7275.528964038982,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104030009,5-7-3,2026-01-06,170.8,17080,0,780.0,1.0,0.0,0.4464651078802819,7625.624042595215,32,218,2026-01,2026-01-06,0.5884979056455969,7625.624042595215,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104030011,1-9-7,2026-01-06,135.9,13590,0,29550.0,77.0,0.0,0.4670267589811785,6346.893654554216,31,246,2026-01,2026-01-06,0.5499412093765955,6346.8936545542165,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104030011,9-1-7,2026-01-06,138.2,13820,0,29550.0,77.0,0.0,0.4961238846625777,6856.432086036823,29,223,2026-01,2026-01-06,0.5499412093765955,6856.432086036823,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104030011,9-2-6,2026-01-06,149.6,14960,0,29550.0,77.0,0.0,0.4127378688967946,6174.558518696047,34,257,2026-01,2026-01-06,0.5499412093765955,6174.558518696047,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104030011,9-2-7,2026-01-06,151.5,15150,0,29550.0,77.0,0.0,0.430852317474688,6527.412609741524,32,240,2026-01,2026-01-06,0.5499412093765955,6527.412609741524,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104030011,9-5-7,2026-01-06,134.9,13490,0,29550.0,77.0,0.0,0.474331170912897,6398.72749561498,30,245,2026-01,2026-01-06,0.5499412093765955,6398.727495614981,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104030012,1-3-7,2026-01-06,103.3,10330,0,74930.0,139.0,0.0,0.5129819035432661,5299.103063601939,30,247,2026-01,2026-01-06,0.4831543832833746,5299.103063601939,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104030012,1-4-7,2026-01-06,207.2,20720,0,74930.0,139.0,0.0,0.4013111595738751,8315.167226370693,36,133,2026-01,2026-01-06,0.4831543832833746,8315.167226370691,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104030012,1-7-9,2026-01-06,149.9,14990,0,74930.0,139.0,0.0,0.4143075581130991,6210.470296115355,34,204,2026-01,2026-01-06,0.4831543832833746,6210.470296115355,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104030012,5-2-4,2026-01-06,128.2,12820,0,74930.0,139.0,0.0,0.4034395587693604,5172.0951434232,35,255,2026-01,2026-01-06,0.4831543832833746,5172.0951434232,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104030012,7-5-2,2026-01-06,110.9,11090,0,74930.0,139.0,0.0,0.4307770150389357,4777.317096781797,32,273,2026-01,2026-01-06,0.4831543832833746,4777.317096781797,high_odds_v1_top5,middle_plus_high_top5
direct_v1_middle_odds,6120260104030005,4-3-7,2026-01-06,30.2,3020,0,16100.0,58.0,0.0,0.910288193711222,2749.0703450078904,5,200,2026-01,2026-01-06,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,8320260106010011,5-3-7,2026-01-06,30.0,3000,0,620.0,1.0,0.0,0.9082221753838884,2724.666526151665,5,179,2026-01,2026-01-06,,,direct_v1_middle_odds,middle_plus_high_top5
high_odds_v1_top5,2820260104040002,1-7-5,2026-01-07,209.4,20940,0,4530.0,6.0,0.0,0.4051277606219681,8483.375307424012,46,184,2026-01,2026-01-07,0.5038087315377081,8483.375307424012,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040002,3-8-7,2026-01-07,222.0,22200,0,4530.0,6.0,0.0,0.4056600248047031,9005.65255066441,45,166,2026-01,2026-01-07,0.5038087315377081,9005.652550664408,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040002,5-4-9,2026-01-07,153.0,15300,0,4530.0,6.0,0.0,0.4365617414006504,6679.394643429951,40,279,2026-01,2026-01-07,0.5038087315377081,6679.394643429951,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040002,7-9-5,2026-01-07,177.7,17770,0,4530.0,6.0,0.0,0.4972062684640917,8835.35539060691,29,175,2026-01,2026-01-07,0.5038087315377081,8835.35539060691,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040002,9-4-5,2026-01-07,148.6,14860,0,4530.0,6.0,0.0,0.4649044935417753,6908.4807740307815,39,267,2026-01,2026-01-07,0.5038087315377081,6908.480774030781,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040003,1-2-5,2026-01-07,118.8,11880,0,10600.0,30.0,0.0,0.487073380464564,5786.431759919021,29,378,2026-01,2026-01-07,0.5263248935159427,5786.43175991902,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040003,1-5-7,2026-01-07,135.5,13550,0,10600.0,30.0,0.0,0.4340572271627783,5881.475428055645,37,372,2026-01,2026-01-07,0.5263248935159427,5881.475428055645,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040003,1-8-5,2026-01-07,152.7,15270,0,10600.0,30.0,0.0,0.4078581854725926,6227.994492166489,42,350,2026-01,2026-01-07,0.5263248935159427,6227.994492166488,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040003,2-1-5,2026-01-07,143.1,14310,0,10600.0,30.0,0.0,0.4344855486497128,6217.48820117739,36,351,2026-01,2026-01-07,0.5263248935159427,6217.48820117739,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040003,2-7-1,2026-01-07,164.2,16420,0,10600.0,30.0,0.0,0.4519662977517818,7421.286609084257,30,274,2026-01,2026-01-07,0.5263248935159427,7421.286609084256,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040004,2-1-5,2026-01-07,200.3,20030,0,7070.0,18.0,0.0,0.4099835796414202,8211.971100217648,51,197,2026-01,2026-01-07,0.5198981630351102,8211.971100217648,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040004,2-5-7,2026-01-07,208.4,20840,0,7070.0,18.0,0.0,0.4652715541975024,9696.259189475952,42,122,2026-01,2026-01-07,0.5198981630351102,9696.25918947595,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040004,5-9-7,2026-01-07,205.0,20500,0,7070.0,18.0,0.0,0.4459021786236302,9140.994661784418,44,145,2026-01,2026-01-07,0.5198981630351102,9140.994661784418,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040004,7-2-5,2026-01-07,176.1,17610,0,7070.0,18.0,0.0,0.509883274659654,8979.044466756506,34,150,2026-01,2026-01-07,0.5198981630351102,8979.044466756506,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040004,9-2-7,2026-01-07,197.7,19770,0,7070.0,18.0,0.0,0.4130169508007646,8165.345117331117,48,203,2026-01,2026-01-07,0.5198981630351102,8165.345117331115,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040005,1-9-2,2026-01-07,220.4,22040,0,14750.0,52.0,0.0,0.419268331476245,9240.67402573644,52,164,2026-01,2026-01-07,0.5154925906551238,9240.67402573644,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040005,1-9-7,2026-01-07,210.1,21010,0,14750.0,52.0,0.0,0.4026751437820235,8460.204770860315,56,200,2026-01,2026-01-07,0.5154925906551238,8460.204770860313,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040005,2-9-5,2026-01-07,215.5,21550,0,14750.0,52.0,0.0,0.4042445416106085,8711.469871708614,54,192,2026-01,2026-01-07,0.5154925906551238,8711.469871708614,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040005,7-1-5,2026-01-07,174.4,17440,0,14750.0,52.0,0.0,0.4430025308013806,7725.964137176078,45,238,2026-01,2026-01-07,0.5154925906551238,7725.964137176078,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040005,8-2-5,2026-01-07,163.0,16300,0,14750.0,52.0,0.0,0.4547952621738809,7413.162773434258,42,253,2026-01,2026-01-07,0.5154925906551238,7413.162773434258,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040006,1-4-2,2026-01-07,166.7,16670,0,395740.0,487.0,0.0,0.4278890915737603,7132.911156534586,31,297,2026-01,2026-01-07,0.5099473667751158,7132.911156534584,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040006,2-5-1,2026-01-07,175.3,17530,0,395740.0,487.0,0.0,0.4848763040692107,8499.881610333265,24,237,2026-01,2026-01-07,0.5099473667751158,8499.881610333265,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040006,2-8-1,2026-01-07,150.0,15000,0,395740.0,487.0,0.0,0.4350204837199951,6525.307255799926,29,332,2026-01,2026-01-07,0.5099473667751158,6525.307255799926,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040006,5-1-6,2026-01-07,144.1,14410,0,395740.0,487.0,0.0,0.4599142131957738,6627.3638121511,27,326,2026-01,2026-01-07,0.5099473667751158,6627.363812151099,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040006,5-4-1,2026-01-07,169.9,16990,0,395740.0,487.0,0.0,0.4005401721445379,6805.1775247357,36,315,2026-01,2026-01-07,0.5099473667751158,6805.1775247357,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040007,1-5-9,2026-01-07,114.0,11400,0,31950.0,94.0,0.0,0.4475209790257116,5101.739160893113,34,375,2026-01,2026-01-07,0.5998152189832204,5101.739160893112,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040007,1-8-7,2026-01-07,130.5,13050,0,31950.0,94.0,0.0,0.400777894055828,5230.151517428556,38,363,2026-01,2026-01-07,0.5998152189832204,5230.151517428555,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040007,2-5-1,2026-01-07,146.0,14600,0,31950.0,94.0,0.0,0.4276955961759162,6244.355704168377,35,303,2026-01,2026-01-07,0.5998152189832204,6244.355704168376,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040007,2-5-7,2026-01-07,105.1,10510,0,31950.0,94.0,0.0,0.5125284711043596,5386.67423130682,32,349,2026-01,2026-01-07,0.5998152189832204,5386.67423130682,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040007,7-9-4,2026-01-07,121.5,12150,0,31950.0,94.0,0.0,0.4149437851371327,5041.566989416163,36,380,2026-01,2026-01-07,0.5998152189832204,5041.566989416162,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040008,2-9-7,2026-01-07,217.0,21700,0,13810.0,38.0,0.0,0.4322345417581699,9379.489556152288,30,206,2026-01,2026-01-07,0.5837346251128936,9379.489556152286,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040008,3-7-2,2026-01-07,156.0,15600,0,13810.0,38.0,0.0,0.4281121638157226,6678.549755525273,32,309,2026-01,2026-01-07,0.5837346251128936,6678.549755525271,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040008,3-8-6,2026-01-07,120.3,12030,0,13810.0,38.0,0.0,0.5011638591923196,6029.001226083606,24,337,2026-01,2026-01-07,0.5837346251128936,6029.001226083605,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040008,3-8-9,2026-01-07,149.2,14920,0,13810.0,38.0,0.0,0.4374972700456093,6527.459269080491,28,316,2026-01,2026-01-07,0.5837346251128936,6527.459269080489,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040008,9-5-8,2026-01-07,159.6,15960,0,13810.0,38.0,0.0,0.4321320494213498,6896.827508764743,31,296,2026-01,2026-01-07,0.5837346251128936,6896.827508764743,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040010,1-2-9,2026-01-07,228.3,22830,0,6790.0,18.0,0.0,0.4178406952754609,9539.303073138772,42,205,2026-01,2026-01-07,0.5918491547043974,9539.303073138772,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040010,1-6-5,2026-01-07,237.2,23720,0,6790.0,18.0,0.0,0.4192537770803944,9944.699592346957,41,190,2026-01,2026-01-07,0.5918491547043974,9944.699592346957,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040010,1-7-5,2026-01-07,228.3,22830,0,6790.0,18.0,0.0,0.4247369734938812,9696.745104865307,40,201,2026-01,2026-01-07,0.5918491547043974,9696.745104865307,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040010,1-8-5,2026-01-07,162.6,16260,0,6790.0,18.0,0.0,0.5040446413511098,8195.765868369046,31,251,2026-01,2026-01-07,0.5918491547043974,8195.765868369046,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040010,3-7-2,2026-01-07,208.5,20850,0,6790.0,18.0,0.0,0.4094986357101715,8538.046554557075,45,238,2026-01,2026-01-07,0.5918491547043974,8538.046554557075,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040011,1-7-6,2026-01-07,166.9,16690,0,1000.0,2.0,0.0,0.4184080629030159,6983.230569851336,31,166,2026-01,2026-01-07,0.4780890818289161,6983.230569851336,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040011,1-9-5,2026-01-07,114.8,11480,0,1000.0,2.0,0.0,0.5091628646852967,5845.189686587206,24,220,2026-01,2026-01-07,0.4780890818289161,5845.189686587206,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040011,3-7-5,2026-01-07,162.8,16280,0,1000.0,2.0,0.0,0.4018688369811379,6542.424666052926,34,188,2026-01,2026-01-07,0.4780890818289161,6542.424666052925,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040011,5-3-9,2026-01-07,132.5,13250,0,1000.0,2.0,0.0,0.4646324743036543,6156.38028452342,28,208,2026-01,2026-01-07,0.4780890818289161,6156.38028452342,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040011,7-3-9,2026-01-07,189.9,18990,0,1000.0,2.0,0.0,0.4016212486491035,7626.787511846476,35,141,2026-01,2026-01-07,0.4780890818289161,7626.787511846476,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040012,2-6-7,2026-01-07,225.7,22570,0,13650.0,44.0,0.0,0.4506654831771688,10171.519955308702,29,154,2026-01,2026-01-07,0.4649109712556401,10171.5199553087,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040012,2-7-9,2026-01-07,274.7,27470,0,13650.0,44.0,0.0,0.4193606532430767,11519.837144587316,34,123,2026-01,2026-01-07,0.4649109712556401,11519.837144587316,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040012,2-9-7,2026-01-07,277.7,27770,0,13650.0,44.0,0.0,0.4412736746457568,12254.169944912668,30,106,2026-01,2026-01-07,0.4649109712556401,12254.169944912665,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040012,5-3-8,2026-01-07,205.2,20520,0,13650.0,44.0,0.0,0.4198956433927341,8616.258602418904,33,201,2026-01,2026-01-07,0.4649109712556401,8616.258602418904,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,2820260104040012,5-9-1,2026-01-07,167.1,16710,0,13650.0,44.0,0.0,0.4067943653599274,6797.533845164388,36,268,2026-01,2026-01-07,0.4649109712556401,6797.533845164387,high_odds_v1_top5,middle_plus_high_top5
direct_v1_middle_odds,4320260107010003,1-4-3,2026-01-07,30.5,3050,1,3050.0,11.0,3050.0,0.9023291738915136,2752.1039803691165,10,170,2026-01,2026-01-07,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,4320260107010004,2-5-3,2026-01-07,30.7,3070,0,23490.0,35.0,0.0,0.9020167967652116,2769.1915660692,7,177,2026-01,2026-01-07,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,4320260107010008,5-1-3,2026-01-07,30.3,3030,0,59950.0,136.0,0.0,0.9095044279076469,2755.7984165601697,6,204,2026-01,2026-01-07,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,4420260105030004,2-1-7,2026-01-07,30.5,3050,0,410.0,1.0,0.0,0.907258971979267,2767.1398645367644,7,200,2026-01,2026-01-07,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,8320260106020006,3-6-5,2026-01-07,30.7,3070,0,930.0,2.0,0.0,0.901574876762826,2767.834871661876,9,131,2026-01,2026-01-07,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,4320260107020002,2-7-5,2026-01-08,30.5,3050,0,3530.0,6.0,0.0,0.90798743544474,2769.361678106457,3,159,2026-01,2026-01-08,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,6220260107020004,5-1-4,2026-01-08,30.2,3020,0,7210.0,26.0,0.0,0.9094937510047116,2746.6711280342297,6,192,2026-01,2026-01-08,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,6220260107020005,4-5-7,2026-01-08,30.3,3030,0,17100.0,67.0,0.0,0.9021556292148658,2733.5315565210435,4,179,2026-01,2026-01-08,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,8120260108010007,2-5-4,2026-01-08,30.6,3060,0,360.0,1.0,0.0,0.9006411450851523,2755.961903960566,9,178,2026-01,2026-01-08,,,direct_v1_middle_odds,middle_plus_high_top5
high_odds_v1_top5,8320260106030001,2-1-6,2026-01-08,401.2,40120,0,30090.0,82.0,0.0,0.4213212986904878,16903.41050346237,59,10,2026-01,2026-01-08,0.4531063809712437,16903.41050346237,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8320260106030001,2-4-1,2026-01-08,195.3,19530,0,30090.0,82.0,0.0,0.4331819913067548,8460.044290220922,56,57,2026-01,2026-01-08,0.4531063809712437,8460.044290220922,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8320260106030001,5-1-3,2026-01-08,219.1,21910,0,30090.0,82.0,0.0,0.530741643949706,11628.54941893806,39,30,2026-01,2026-01-08,0.4531063809712437,11628.54941893806,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8320260106030001,5-1-4,2026-01-08,177.7,17770,0,30090.0,82.0,0.0,0.525860614279205,9344.543115741471,41,45,2026-01,2026-01-08,0.4531063809712437,9344.543115741471,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8320260106030001,5-3-4,2026-01-08,159.4,15940,0,30090.0,82.0,0.0,0.513046832160733,8177.966504642084,43,62,2026-01,2026-01-08,0.4531063809712437,8177.966504642084,high_odds_v1_top5,middle_plus_high_top5
direct_v1_middle_odds,8320260106030004,4-7-1,2026-01-08,30.0,3000,0,3350.0,8.0,0.0,0.90778900674383,2723.3670202314897,6,199,2026-01,2026-01-08,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,2720260109010010,5-4-1,2026-01-09,30.4,3040,0,360.0,1.0,0.0,0.9040712320694836,2748.37654549123,6,203,2026-01,2026-01-09,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,3520260108020001,4-2-6,2026-01-09,30.3,3030,0,8160.0,21.0,0.0,0.9096681749475736,2756.294570091148,7,204,2026-01,2026-01-09,,,direct_v1_middle_odds,middle_plus_high_top5
