rule,race_id,combination,race_date,odds,estimated_payout,is_hit,hit_payout,hit_popularity,return_yen,direct_ticket_score,direct_expected_return,direct_ticket_rank,direct_expected_rank,race_score,month,day,expected_return
high_odds_v1_top2,1320260122040006,1-9-4,2026-01-25,107.3,10730,0,40240.0,170.0,0.0,0.5325628286107658,5714.399150993517,16,343,0.492416446700984,2026-01,2026-01-25,5714.399150993516
high_odds_v1_top2,1320260122040007,3-9-5,2026-01-25,114.8,11480,0,43440.0,125.0,0.0,0.5622916710504449,6455.108383659107,24,369,0.5449594503250312,2026-01,2026-01-25,6455.108383659108
high_odds_v1_top2,1320260122040007,3-7-1,2026-01-25,114.9,11490,0,43440.0,125.0,0.0,0.543662271658052,6246.679501351018,25,385,0.5449594503250312,2026-01,2026-01-25,6246.679501351018
high_odds_v1_top2,1320260122040008,2-6-3,2026-01-25,108.5,10850,0,6300.0,9.0,0.0,0.5148975669328354,5586.638601221264,25,340,0.5385315291774052,2026-01,2026-01-25,5586.638601221264
high_odds_v1_top2,1320260122040008,7-6-1,2026-01-25,101.2,10120,0,6300.0,9.0,0.0,0.5095788629283742,5156.938092835147,26,380,0.5385315291774052,2026-01,2026-01-25,5156.9380928351475
high_odds_v1_top2,1320260122040010,2-9-8,2026-01-25,100.2,10020,0,28920.0,97.0,0.0,0.5681119274342074,5692.481512890758,24,383,0.5007159923180329,2026-01,2026-01-25,5692.481512890758
high_odds_v1_top2,1320260122040010,2-1-9,2026-01-25,117.1,11710,0,28920.0,97.0,0.0,0.5563064627712196,6514.348679050982,25,343,0.5007159923180329,2026-01,2026-01-25,6514.348679050981
high_odds_v1_top2,1320260122040011,5-2-7,2026-01-25,118.2,11820,0,3800.0,6.0,0.0,0.548032519396254,6477.744379263722,25,389,0.615311704083297,2026-01,2026-01-25,6477.744379263721
high_odds_v1_top2,1320260122040011,1-3-7,2026-01-25,126.4,12640,0,3800.0,6.0,0.0,0.5471405083505934,6915.8560255515,26,356,0.615311704083297,2026-01,2026-01-25,6915.8560255515
high_odds_v1_top2,1320260122040012,2-5-6,2026-01-25,113.3,11330,0,1690.0,3.0,0.0,0.5665971436223083,6419.5456372407525,24,266,0.6269850494645653,2026-01,2026-01-25,6419.545637240753
high_odds_v1_top2,1320260122040012,3-7-1,2026-01-25,108.8,10880,0,1690.0,3.0,0.0,0.4995904418141382,5435.544006937824,31,307,0.6269850494645653,2026-01,2026-01-25,5435.544006937824
high_odds_v1_top2,2120260612030002,5-6-4,2026-06-14,136.6,13660,0,128440.0,187.0,0.0,0.5275760535416371,7206.688891378762,45,86,0.4624787886945807,2026-06,2026-06-14,7206.6888913787625
high_odds_v1_top2,2120260612030002,6-1-5,2026-06-14,112.3,11230,0,128440.0,187.0,0.0,0.5102089101821123,5729.646061345122,46,146,0.4624787886945807,2026-06,2026-06-14,5729.646061345122
high_odds_v1_top2,2220260307010011,2-5-7,2026-03-07,107.9,10790,0,2990.0,10.0,0.0,0.5245895710613004,5660.321471751432,33,153,0.4563854131967975,2026-03,2026-03-07,5660.321471751432
high_odds_v1_top2,2220260307010011,3-6-5,2026-03-07,115.8,11580,0,2990.0,10.0,0.0,0.5177110198147872,5995.093609455235,35,140,0.4563854131967975,2026-03,2026-03-07,5995.093609455235
high_odds_v1_top2,2220260526020007,4-5-3,2026-05-27,114.5,11450,0,6330.0,23.0,0.0,0.5022038166097239,5750.2337001813385,43,42,0.5064420280243934,2026-05,2026-05-27,5750.2337001813385
high_odds_v1_top2,2220260526020007,4-5-2,2026-05-27,109.7,10970,0,6330.0,23.0,0.0,0.4971420821253274,5453.648640914842,44,55,0.5064420280243934,2026-05,2026-05-27,5453.648640914842
high_odds_v1_top2,2320260312010001,7-3-9,2026-03-12,138.7,13870,0,3170.0,5.0,0.0,0.5219403661750819,7239.3128788483855,36,185,0.5333077790739525,2026-03,2026-03-12,7239.312878848385
high_odds_v1_top2,2320260312010001,7-9-2,2026-03-12,124.7,12470,0,3170.0,5.0,0.0,0.506220237236261,6312.566358336175,37,245,0.5333077790739525,2026-03,2026-03-12,6312.566358336174
high_odds_v1_top2,2320260312010002,3-2-7,2026-03-12,128.4,12840,0,14590.0,47.0,0.0,0.5318375360050257,6828.79396230453,27,159,0.4790760932468445,2026-03,2026-03-12,6828.79396230453
high_odds_v1_top2,2320260312010002,1-5-9,2026-03-12,107.8,10780,0,14590.0,47.0,0.0,0.5188691306844094,5593.409228777934,30,249,0.4790760932468445,2026-03,2026-03-12,5593.409228777934
high_odds_v1_top2,2320260312010003,8-1-4,2026-03-12,104.5,10450,0,13900.0,43.0,0.0,0.612183200202271,6397.314442113732,17,316,0.6218993717958304,2026-03,2026-03-12,6397.314442113732
high_odds_v1_top2,2320260312010003,8-1-7,2026-03-12,140.0,14000,0,13900.0,43.0,0.0,0.5867063058790635,8213.888282306889,20,225,0.6218993717958304,2026-03,2026-03-12,8213.888282306889
high_odds_v1_top2,2320260312010004,2-5-9,2026-03-12,101.6,10160,0,11170.0,36.0,0.0,0.570034900104713,5791.554585063885,24,311,0.6869575583999873,2026-03,2026-03-12,5791.554585063885
high_odds_v1_top2,2320260312010004,4-3-2,2026-03-12,104.8,10480,0,11170.0,36.0,0.0,0.5517476037204379,5782.314886990189,25,312,0.6869575583999873,2026-03,2026-03-12,5782.314886990189
high_odds_v1_top2,2320260312010005,2-7-9,2026-03-12,103.8,10380,0,790.0,1.0,0.0,0.5925776486343138,6150.955992824178,24,300,0.5780507139749433,2026-03,2026-03-12,6150.955992824178
high_odds_v1_top2,2320260312010005,5-1-9,2026-03-12,123.9,12390,0,790.0,1.0,0.0,0.5839581625695482,7235.241634236702,25,235,0.5780507139749433,2026-03,2026-03-12,7235.241634236703
high_odds_v1_top2,2320260312010006,2-4-9,2026-03-12,100.1,10010,0,89050.0,183.0,0.0,0.5689697998245725,5695.387696243971,30,366,0.7493272061480079,2026-03,2026-03-12,5695.387696243971
high_odds_v1_top2,2320260312010006,4-2-7,2026-03-12,106.0,10600,0,89050.0,183.0,0.0,0.5609870152696226,5946.462361857999,31,356,0.7493272061480079,2026-03,2026-03-12,5946.462361857999
high_odds_v1_top2,2320260312010007,1-2-5,2026-03-12,118.5,11850,0,53680.0,120.0,0.0,0.5224330764534939,6190.831955973903,22,228,0.6224997051682751,2026-03,2026-03-12,6190.831955973903
high_odds_v1_top2,2320260312010007,3-2-1,2026-03-12,105.4,10540,0,53680.0,120.0,0.0,0.4971604302826677,5240.070935179318,23,287,0.6224997051682751,2026-03,2026-03-12,5240.070935179318
high_odds_v1_top2,2320260312010009,9-3-4,2026-03-12,100.1,10010,0,60980.0,143.0,0.0,0.5670244493822837,5675.91473831666,22,339,0.6310089724783207,2026-03,2026-03-12,5675.914738316659
high_odds_v1_top2,2320260312010009,2-5-9,2026-03-12,105.1,10510,0,60980.0,143.0,0.0,0.544455179746627,5722.22393913705,24,334,0.6310089724783207,2026-03,2026-03-12,5722.22393913705
high_odds_v1_top2,2320260312010011,3-9-5,2026-03-12,106.3,10630,0,3510.0,7.0,0.0,0.5056245502227782,5374.7889688681325,20,266,0.5926514992289524,2026-03,2026-03-12,5374.788968868132
high_odds_v1_top2,2320260312010011,3-9-7,2026-03-12,106.9,10690,0,3510.0,7.0,0.0,0.4855627043292714,5190.665309279912,22,276,0.5926514992289524,2026-03,2026-03-12,5190.6653092799115
high_odds_v1_top2,2320260312010012,4-3-2,2026-03-12,101.0,10100,0,246100.0,320.0,0.0,0.5314453763383313,5367.598301017147,27,286,0.5143075563351767,2026-03,2026-03-12,5367.598301017147
high_odds_v1_top2,2320260312010012,5-3-2,2026-03-12,161.6,16160,0,246100.0,320.0,0.0,0.4884476776519825,7893.314470856037,31,158,0.5143075563351767,2026-03,2026-03-12,7893.314470856037
high_odds_v1_top2,2320260312020001,5-1-2,2026-03-13,129.6,12960,0,18900.0,70.0,0.0,0.5454751197795621,7069.357552343125,30,184,0.4650444802943346,2026-03,2026-03-13,7069.357552343125
high_odds_v1_top2,2320260312020001,7-1-3,2026-03-13,108.4,10840,0,18900.0,70.0,0.0,0.5201191206863959,5638.091268240532,31,277,0.4650444802943346,2026-03,2026-03-13,5638.0912682405315
high_odds_v1_top2,2320260312020002,7-2-9,2026-03-13,110.3,11030,0,8960.0,24.0,0.0,0.5385571342494223,5940.285190771128,26,351,0.5764315257838696,2026-03,2026-03-13,5940.285190771128
high_odds_v1_top2,2320260312020002,1-4-5,2026-03-13,101.1,10110,0,8960.0,24.0,0.0,0.5365619457067793,5424.641271095538,27,388,0.5764315257838696,2026-03,2026-03-13,5424.641271095538
high_odds_v1_top2,2320260312020003,5-7-4,2026-03-13,103.9,10390,0,660.0,1.0,0.0,0.518432105048086,5386.509571449614,19,349,0.5816091725806114,2026-03,2026-03-13,5386.509571449615
high_odds_v1_top2,2320260312020003,8-3-5,2026-03-13,112.5,11250,0,660.0,1.0,0.0,0.5011924951503646,5638.415570441602,21,334,0.5816091725806114,2026-03,2026-03-13,5638.415570441602
high_odds_v1_top2,2320260312020004,8-7-9,2026-03-13,106.5,10650,0,1290.0,2.0,0.0,0.5429303784023176,5782.208529984682,19,381,0.5911203893061094,2026-03,2026-03-13,5782.208529984682
high_odds_v1_top2,2320260312020004,2-7-4,2026-03-13,107.4,10740,0,1290.0,2.0,0.0,0.5058054148873257,5432.350155889878,21,398,0.5911203893061094,2026-03,2026-03-13,5432.350155889878
high_odds_v1_top2,2320260312020005,7-1-3,2026-03-13,109.3,10930,0,26780.0,67.0,0.0,0.5604753648085595,6125.995737357555,23,286,0.545766020873973,2026-03,2026-03-13,6125.995737357555
high_odds_v1_top2,2320260312020005,1-5-7,2026-03-13,106.0,10600,0,26780.0,67.0,0.0,0.5467383610700882,5795.426627342935,26,297,0.545766020873973,2026-03,2026-03-13,5795.426627342936
high_odds_v1_top2,2320260312020007,9-3-7,2026-03-13,103.7,10370,0,3830.0,9.0,0.0,0.5304711625320617,5500.9859554574805,20,196,0.518673703126497,2026-03,2026-03-13,5500.9859554574805
high_odds_v1_top2,2320260312020007,4-2-1,2026-03-13,131.9,13190,0,3830.0,9.0,0.0,0.5168872708075297,6817.743101951317,22,120,0.518673703126497,2026-03,2026-03-13,6817.743101951318
high_odds_v1_top2,2320260312020008,1-3-7,2026-03-13,113.7,11370,1,11370.0,22.0,11370.0,0.4412011602248739,5016.457191756816,22,407,0.5957826069474496,2026-03,2026-03-13,5016.457191756816
high_odds_v1_top2,2320260312020008,1-3-2,2026-03-13,139.8,13980,0,11370.0,22.0,0.0,0.4390215896519934,6137.521823334868,23,352,0.5957826069474496,2026-03,2026-03-13,6137.521823334869
high_odds_v1_top2,2320260312020009,1-5-6,2026-03-13,104.2,10420,0,1970.0,4.0,0.0,0.5040584058586198,5252.288589046819,25,251,0.5358984839559369,2026-03,2026-03-13,5252.288589046819
high_odds_v1_top2,2320260312020009,2-3-9,2026-03-13,101.0,10100,0,1970.0,4.0,0.0,0.4695430916001326,4742.385225161339,27,288,0.5358984839559369,2026-03,2026-03-13,4742.385225161339
high_odds_v1_top2,2320260312020010,1-7-4,2026-03-13,137.3,13730,0,510.0,1.0,0.0,0.5008042696666197,6876.042622522689,27,231,0.5399107237409373,2026-03,2026-03-13,6876.042622522689
high_odds_v1_top2,2320260312020010,1-8-7,2026-03-13,152.4,15240,0,510.0,1.0,0.0,0.4808325688345587,7327.888349038675,28,208,0.5399107237409373,2026-03,2026-03-13,7327.888349038674
high_odds_v1_top2,2320260312020011,2-7-9,2026-03-13,107.3,10730,0,7960.0,17.0,0.0,0.4884853956045634,5241.448294836965,21,325,0.5332947887526581,2026-03,2026-03-13,5241.448294836965
high_odds_v1_top2,2320260312020011,2-9-7,2026-03-13,128.7,12870,0,7960.0,17.0,0.0,0.4787670025854807,6161.731323275137,22,282,0.5332947887526581,2026-03,2026-03-13,6161.731323275137
high_odds_v1_top2,2320260312030001,3-5-4,2026-03-14,124.6,12460,0,21000.0,72.0,0.0,0.5968671837378706,7436.965109373868,24,150,0.4879657673436242,2026-03,2026-03-14,7436.9651093738685
high_odds_v1_top2,2320260312030001,3-5-7,2026-03-14,103.8,10380,0,21000.0,72.0,0.0,0.547797394855373,5686.136958598772,28,247,0.4879657673436242,2026-03,2026-03-14,5686.136958598771
high_odds_v1_top2,2320260312030003,2-1-4,2026-03-14,101.8,10180,0,20320.0,69.0,0.0,0.5296130506694313,5391.460855814811,31,327,0.5319263539549461,2026-03,2026-03-14,5391.46085581481
high_odds_v1_top2,2320260312030003,1-8-5,2026-03-14,114.0,11400,0,20320.0,69.0,0.0,0.525615251083112,5992.013862347477,32,294,0.5319263539549461,2026-03,2026-03-14,5992.013862347477
high_odds_v1_top2,2320260312030004,2-9-4,2026-03-14,101.6,10160,0,46680.0,158.0,0.0,0.5921507714953286,6016.251838392538,15,403,0.6633468208018314,2026-03,2026-03-14,6016.251838392538
high_odds_v1_top2,2320260312030004,1-9-3,2026-03-14,109.9,10990,0,46680.0,158.0,0.0,0.5527323589156822,6074.528624483347,18,396,0.6633468208018314,2026-03,2026-03-14,6074.528624483347
high_odds_v1_top2,2320260312030005,2-3-8,2026-03-14,103.1,10310,0,95390.0,229.0,0.0,0.581753729691029,5997.880953114509,30,358,0.6152551034784234,2026-03,2026-03-14,5997.880953114509
high_odds_v1_top2,2320260312030005,2-7-9,2026-03-14,109.4,10940,0,95390.0,229.0,0.0,0.5712484649663707,6249.458206732095,31,340,0.6152551034784234,2026-03,2026-03-14,6249.458206732096
high_odds_v1_top2,2320260312030006,9-1-5,2026-03-14,131.1,13110,0,13690.0,37.0,0.0,0.6049810939747784,7931.302142009345,17,163,0.4930931192293981,2026-03,2026-03-14,7931.302142009345
high_odds_v1_top2,2320260312030006,2-1-7,2026-03-14,109.7,10970,0,13690.0,37.0,0.0,0.5492363548486335,6025.12281268951,23,280,0.4930931192293981,2026-03,2026-03-14,6025.12281268951
high_odds_v1_top2,2320260312030007,7-2-6,2026-03-14,102.1,10210,0,6020.0,11.0,0.0,0.4505022385890624,4599.627855994328,24,275,0.479733039627724,2026-03,2026-03-14,4599.627855994327
high_odds_v1_top2,2320260312030007,9-3-5,2026-03-14,116.6,11660,0,6020.0,11.0,0.0,0.4196200263107241,4892.769506783043,25,246,0.479733039627724,2026-03,2026-03-14,4892.769506783043
high_odds_v1_top2,2320260312030008,3-5-8,2026-03-14,126.5,12650,0,1300.0,2.0,0.0,0.5492442068521776,6947.939216680046,20,305,0.6890493518879408,2026-03,2026-03-14,6947.939216680046
high_odds_v1_top2,2320260312030008,2-5-9,2026-03-14,105.5,10550,0,1300.0,2.0,0.0,0.5018425358955626,5294.438753698186,27,421,0.6890493518879408,2026-03,2026-03-14,5294.438753698186
high_odds_v1_top2,2320260312030009,5-3-9,2026-03-14,100.4,10040,0,1410.0,2.0,0.0,0.6441333790265384,6467.099125426446,14,320,0.6660862907404717,2026-03,2026-03-14,6467.099125426446
high_odds_v1_top2,2320260312030009,5-1-3,2026-03-14,124.6,12460,0,1410.0,2.0,0.0,0.579055020670805,7215.025557558231,18,272,0.6660862907404717,2026-03,2026-03-14,7215.0255575582305
high_odds_v1_top2,2320260312030010,3-2-9,2026-03-14,102.0,10200,0,2020.0,3.0,0.0,0.5116265620377628,5218.5909327851805,31,273,0.4736026763125249,2026-03,2026-03-14,5218.5909327851805
high_odds_v1_top2,2320260312030010,3-1-2,2026-03-14,101.4,10140,0,2020.0,3.0,0.0,0.4982519065732061,5052.27433265231,33,281,0.4736026763125249,2026-03,2026-03-14,5052.2743326523105
high_odds_v1_top2,2320260312030011,3-7-8,2026-03-14,122.1,12210,0,2030.0,1.0,0.0,0.4549461798373894,5554.892855814525,32,261,0.5505708246039109,2026-03,2026-03-14,5554.892855814524
high_odds_v1_top2,2320260312030011,3-4-1,2026-03-14,111.5,11150,0,2030.0,1.0,0.0,0.4490657276308629,5007.0828630841215,33,303,0.5505708246039109,2026-03,2026-03-14,5007.0828630841215
high_odds_v1_top2,2320260312040002,7-2-3,2026-03-15,105.1,10510,0,11470.0,37.0,0.0,0.502101733624416,5277.089220392612,31,237,0.4610888319041059,2026-03,2026-03-15,5277.089220392611
high_odds_v1_top2,2320260312040002,7-4-2,2026-03-15,141.9,14190,0,11470.0,37.0,0.0,0.4660995396101716,6613.952467068336,32,161,0.4610888319041059,2026-03,2026-03-15,6613.952467068336
high_odds_v1_top2,2320260312040003,8-3-5,2026-03-15,106.5,10650,0,4220.0,9.0,0.0,0.5958035110705556,6345.307392901417,28,236,0.5044505506417525,2026-03,2026-03-15,6345.307392901417
high_odds_v1_top2,2320260312040003,1-4-2,2026-03-15,135.2,13520,0,4220.0,9.0,0.0,0.5204182148308297,7036.054264512818,32,196,0.5044505506417525,2026-03,2026-03-15,7036.054264512818
high_odds_v1_top2,2320260312040004,9-1-4,2026-03-15,121.7,12170,0,47890.0,121.0,0.0,0.5372462055070306,6538.286321020562,19,290,0.5954552659701163,2026-03,2026-03-15,6538.286321020562
high_odds_v1_top2,2320260312040004,9-4-1,2026-03-15,100.2,10020,0,47890.0,121.0,0.0,0.4968578328102712,4978.515484758917,21,375,0.5954552659701163,2026-03,2026-03-15,4978.515484758917
high_odds_v1_top2,2320260312040005,8-1-5,2026-03-15,122.0,12200,0,11640.0,31.0,0.0,0.5952161788176027,7261.637381574753,24,337,0.5690996969273586,2026-03,2026-03-15,7261.637381574752
high_odds_v1_top2,2320260312040005,3-7-5,2026-03-15,116.4,11640,1,11640.0,31.0,11640.0,0.5558605496583255,6470.21679802291,27,375,0.5690996969273586,2026-03,2026-03-15,6470.21679802291
high_odds_v1_top2,2320260312040006,5-9-3,2026-03-15,118.8,11880,0,6020.0,10.0,0.0,0.5651265703137092,6713.7036553268645,25,363,0.5552811987798045,2026-03,2026-03-15,6713.7036553268645
high_odds_v1_top2,2320260312040006,4-1-6,2026-03-15,103.0,10300,0,6020.0,10.0,0.0,0.5524284440132523,5690.012973336498,26,425,0.5552811987798045,2026-03,2026-03-15,5690.012973336498
high_odds_v1_top2,2320260312040007,8-3-2,2026-03-15,123.5,12350,0,74570.0,236.0,0.0,0.5840740806325151,7213.314895811562,14,322,0.6387388893975321,2026-03,2026-03-15,7213.314895811562
high_odds_v1_top2,2320260312040007,3-8-2,2026-03-15,102.8,10280,0,74570.0,236.0,0.0,0.5635374672494634,5793.165163324484,18,417,0.6387388893975321,2026-03,2026-03-15,5793.165163324484
high_odds_v1_top2,2320260312040008,4-1-9,2026-03-15,130.2,13020,0,1580.0,1.0,0.0,0.5367013067615453,6987.851014035319,27,288,0.4769296553296528,2026-03,2026-03-15,6987.851014035318
high_odds_v1_top2,2320260312040008,7-3-8,2026-03-15,140.8,14080,0,1580.0,1.0,0.0,0.4490018131621793,6321.945529323485,32,320,0.4769296553296528,2026-03,2026-03-15,6321.945529323485
high_odds_v1_top2,2320260312040010,7-2-9,2026-03-15,136.0,13600,0,14600.0,40.0,0.0,0.4925699620186967,6698.951483454275,30,289,0.6665865309574786,2026-03,2026-03-15,6698.951483454274
high_odds_v1_top2,2320260312040010,7-2-1,2026-03-15,107.4,10740,0,14600.0,40.0,0.0,0.4814446965144086,5170.716040564748,32,382,0.6665865309574786,2026-03,2026-03-15,5170.716040564748
high_odds_v1_top2,2320260312040011,9-2-5,2026-03-15,120.3,12030,0,570.0,1.0,0.0,0.4899221264409039,5893.763181084074,17,155,0.5201786020018012,2026-03,2026-03-15,5893.763181084073
high_odds_v1_top2,2320260312040011,2-5-4,2026-03-15,124.7,12470,0,570.0,1.0,0.0,0.4643998247907983,5791.065815141255,21,159,0.5201786020018012,2026-03,2026-03-15,5791.0658151412545
high_odds_v1_top2,2320260312040012,7-9-1,2026-03-15,106.7,10670,0,15960.0,56.0,0.0,0.5425863158656231,5789.395990286199,26,261,0.5614671209019362,2026-03,2026-03-15,5789.395990286199
high_odds_v1_top2,2320260312040012,2-7-3,2026-03-15,117.9,11790,0,15960.0,56.0,0.0,0.5011079444732577,5908.0626653397085,29,254,0.5614671209019362,2026-03,2026-03-15,5908.0626653397085
high_odds_v1_top2,2320260430030003,2-4-3,2026-05-02,106.7,10670,0,8110.0,27.0,0.0,0.5543696857456297,5915.1245469058695,30,107,0.4625845265076028,2026-05,2026-05-02,5915.1245469058695
high_odds_v1_top2,2320260430030003,7-1-4,2026-05-02,139.8,13980,0,8110.0,27.0,0.0,0.495223710176288,6923.227468264507,34,87,0.4625845265076028,2026-05,2026-05-02,6923.227468264507
high_odds_v1_top2,2420260515010008,6-4-7,2026-05-15,101.0,10100,0,7930.0,25.0,0.0,0.6123888824338648,6185.127712582034,13,44,0.4818219257698486,2026-05,2026-05-15,6185.127712582034
high_odds_v1_top2,2420260515010008,6-5-7,2026-05-15,205.7,20570,0,7930.0,25.0,0.0,0.5538612428989846,11392.925766432114,21,2,0.4818219257698486,2026-05,2026-05-15,11392.925766432112
high_odds_v1_top2,2420260515010009,1-7-2,2026-05-15,108.9,10890,0,4930.0,12.0,0.0,0.5506995363662003,5997.117951027921,20,60,0.4547611167841557,2026-05,2026-05-15,5997.117951027922
high_odds_v1_top2,2420260515010009,3-7-2,2026-05-15,131.1,13110,0,4930.0,12.0,0.0,0.509246060280631,6676.215850279073,24,47,0.4547611167841557,2026-05,2026-05-15,6676.215850279073
high_odds_v1_top2,2420260515020011,5-6-2,2026-05-16,118.5,11850,0,9090.0,33.0,0.0,0.5432656682830185,6437.6981691537685,25,48,0.4734088611273662,2026-05,2026-05-16,6437.698169153769
high_odds_v1_top2,2420260515020011,6-3-1,2026-05-16,189.5,18950,0,9090.0,33.0,0.0,0.5112497057213817,9688.181923420185,28,31,0.4734088611273662,2026-05,2026-05-16,9688.181923420185
high_odds_v1_top2,2420260515030006,2-1-6,2026-05-17,185.2,18520,0,2710.0,4.0,0.0,0.5612211161088474,10393.815070335851,31,17,0.5350088990436833,2026-05,2026-05-17,10393.815070335853
high_odds_v1_top2,2420260515030006,2-1-7,2026-05-17,192.7,19270,0,2710.0,4.0,0.0,0.527375342511465,10162.52285019593,33,18,0.5350088990436833,2026-05,2026-05-17,10162.52285019593
high_odds_v1_top2,2420260515030011,2-4-1,2026-05-17,167.9,16790,0,1930.0,4.0,0.0,0.4119365961018305,6916.415448549734,28,42,0.4760656713468967,2026-05,2026-05-17,6916.415448549734
high_odds_v1_top2,2420260515030011,1-4-2,2026-05-17,143.6,14360,0,1930.0,4.0,0.0,0.4084619225490024,5865.513207803675,29,56,0.4760656713468967,2026-05,2026-05-17,5865.513207803674
high_odds_v1_top2,2420260530010003,1-7-5,2026-05-30,101.3,10130,0,5940.0,19.0,0.0,0.5360729881390688,5430.419369848767,29,311,0.5402412732392264,2026-05,2026-05-30,5430.419369848767
high_odds_v1_top2,2420260530010003,7-1-3,2026-05-30,118.5,11850,0,5940.0,19.0,0.0,0.5294870626771785,6274.421692724565,30,252,0.5402412732392264,2026-05,2026-05-30,6274.421692724565
high_odds_v1_top2,2420260530010004,5-2-9,2026-05-30,114.2,11420,0,3790.0,9.0,0.0,0.5405570099071786,6173.161053139979,31,146,0.4812749207470448,2026-05,2026-05-30,6173.161053139979
high_odds_v1_top2,2420260530010004,5-3-2,2026-05-30,109.2,10920,0,3790.0,9.0,0.0,0.5185816377688325,5662.911484435651,33,173,0.4812749207470448,2026-05,2026-05-30,5662.911484435651
high_odds_v1_top2,2420260530010006,2-7-1,2026-05-30,123.6,12360,0,17700.0,41.0,0.0,0.5238093769801502,6474.283899474656,25,234,0.4991857043732663,2026-05,2026-05-30,6474.283899474656
high_odds_v1_top2,2420260530010006,7-2-5,2026-05-30,117.6,11760,0,17700.0,41.0,0.0,0.4869691861704345,5726.75762936431,26,277,0.4991857043732663,2026-05,2026-05-30,5726.75762936431
high_odds_v1_top2,2420260530010007,1-3-2,2026-05-30,191.7,19170,0,50290.0,76.0,0.0,0.4176685405179648,8006.705921729386,19,115,0.5001748065414573,2026-05,2026-05-30,8006.7059217293845
high_odds_v1_top2,2420260530010007,7-3-9,2026-05-30,125.4,12540,0,50290.0,76.0,0.0,0.4036579556339311,5061.870763649496,20,204,0.5001748065414573,2026-05,2026-05-30,5061.870763649496
