rule,race_count,tickets,avg_tickets_per_race,bet,return,profit,roi,roi_without_max_hit,hit_count,hit_rate_per_ticket,hit_rate_per_race,avg_race_score,min_race_score,avg_score,min_score,avg_odds,median_odds,avg_expected,max_hit_payout,max_hit_share,month
odds_80_500_race>=0.3_score>=0.2_expected>=1000_top2_by_direct_expected_return,45,90,2.0,9000,0,-9000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.293131407046125,0.2011487025622271,331.1755555555556,347.65,9136.176478367928,0,0.0,2026-04
odds_80_500_race>=0.3_score>=0.2_expected>=1000_top2_by_direct_expected_return,43,86,2.0,8600,0,-8600,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3162630530790271,0.2021060588140755,334.9918604651163,360.25,9957.550043731624,0,0.0,2026-05
odds_80_500_race>=0.3_score>=0.2_expected>=1000_top2_by_direct_expected_return,44,88,2.0,8800,0,-8800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.30390919367508484,0.2013008351667791,341.46250000000003,367.95000000000005,9712.83817573164,0,0.0,2026-06
odds_80_500_race>=0.3_score>=0.2_expected>=1000_top3_by_direct_expected_return,57,171,3.0,17100,0,-17100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2983294817201865,0.2022816096831738,318.59473684210525,327.7,8853.740826867983,0,0.0,2026-01
odds_80_500_race>=0.3_score>=0.2_expected>=1000_top3_by_direct_expected_return,44,132,3.0,13200,0,-13200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2919857934500415,0.2002433056845402,354.26439393939387,362.5,9885.031294680652,0,0.0,2026-02
odds_80_500_race>=0.3_score>=0.2_expected>=1000_top3_by_direct_expected_return,47,141,3.0,14100,0,-14100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2956006513403056,0.2007642628590173,316.92127659574476,328.8,8789.137495472278,0,0.0,2026-03
odds_80_500_race>=0.3_score>=0.2_expected>=1000_top3_by_direct_expected_return,45,135,3.0,13500,0,-13500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.29804782025812054,0.2011487025622271,316.21629629629626,309.9,8797.708233693385,0,0.0,2026-04
odds_80_500_race>=0.3_score>=0.2_expected>=1000_top3_by_direct_expected_return,43,129,3.0,12900,0,-12900,0.0,0.0,0,0.0,0.0,1.0,1.0,0.30567677882437305,0.2021060588140755,333.6263565891473,352.5,9618.593650124913,0,0.0,2026-05
odds_80_500_race>=0.3_score>=0.2_expected>=1000_top3_by_direct_expected_return,44,132,3.0,13200,0,-13200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3053146813057728,0.2013008351667791,327.3439393939394,334.45000000000005,9372.176706919588,0,0.0,2026-06
odds_80_500_race>=0.3_score>=0.2_expected>=1000_top5_by_direct_expected_return,57,285,5.0,28500,0,-28500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3078444778089913,0.200561915391648,295.9989473684211,297.0,8403.7077568458,0,0.0,2026-01
odds_80_500_race>=0.3_score>=0.2_expected>=1000_top5_by_direct_expected_return,44,220,5.0,22000,0,-22000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.29702104003035806,0.2002433056845402,332.1904545454546,346.3,9335.72958516402,0,0.0,2026-02
odds_80_500_race>=0.3_score>=0.2_expected>=1000_top5_by_direct_expected_return,47,235,5.0,23500,0,-23500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3053227190720929,0.2007642628590173,293.3914893617021,282.4,8352.402234398121,0,0.0,2026-03
odds_80_500_race>=0.3_score>=0.2_expected>=1000_top5_by_direct_expected_return,45,225,5.0,22500,0,-22500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3117527866360735,0.2011487025622271,290.5173333333333,278.5,8330.331233084022,0,0.0,2026-04
odds_80_500_race>=0.3_score>=0.2_expected>=1000_top5_by_direct_expected_return,43,215,5.0,21500,0,-21500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3017067009482764,0.2011324664006948,322.2111627906977,328.8,9144.277231409236,0,0.0,2026-05
odds_80_500_race>=0.3_score>=0.2_expected>=1000_top5_by_direct_expected_return,44,220,5.0,22000,0,-22000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.30658790131781377,0.2013008351667791,311.5790909090909,319.7,8908.440241623775,0,0.0,2026-06
odds_80_500_race>=0.3_score>=0.2_expected>=1000_top10_by_direct_expected_return,57,570,10.0,57000,0,-57000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.31343115747814804,0.200561915391648,269.0082456140351,257.45000000000005,7717.643224580882,0,0.0,2026-01
odds_80_500_race>=0.3_score>=0.2_expected>=1000_top10_by_direct_expected_return,44,439,9.977272727272727,43900,0,-43900,0.0,0.0,0,0.0,0.0,1.0,1.0,0.30541864934074897,0.2001496881244416,299.29407744874715,287.6,8555.54750189857,0,0.0,2026-02
odds_80_500_race>=0.3_score>=0.2_expected>=1000_top10_by_direct_expected_return,47,470,10.0,47000,0,-47000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.320767360102514,0.2002642289092521,262.1768085106383,252.8,7698.88676490053,0,0.0,2026-03
odds_80_500_race>=0.3_score>=0.2_expected>=1000_top10_by_direct_expected_return,45,445,9.88888888888889,44500,0,-44500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.32190422381471945,0.2000355243673282,265.038202247191,256.2,7718.113578641532,0,0.0,2026-04
odds_80_500_race>=0.3_score>=0.2_expected>=1000_top10_by_direct_expected_return,43,425,9.883720930232558,42500,0,-42500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3044535529450166,0.2003807414819735,300.2496470588235,296.0,8481.93291279418,0,0.0,2026-05
odds_80_500_race>=0.3_score>=0.2_expected>=1000_top10_by_direct_expected_return,44,438,9.954545454545455,43800,0,-43800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3082398811088797,0.2000175157395276,288.3125570776255,283.65,8252.511498221042,0,0.0,2026-06
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top1_by_direct_ticket_score,57,57,1.0,5700,0,-5700,0.0,0.0,0,0.0,0.0,1.0,1.0,0.6290207062393844,0.4699829120496416,86.44035087719298,84.7,5434.752976310692,0,0.0,2026-01
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top1_by_direct_ticket_score,44,44,1.0,4400,0,-4400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.6323167927837808,0.4991021708237288,89.0909090909091,89.5,5619.892298692018,0,0.0,2026-02
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top1_by_direct_ticket_score,47,47,1.0,4700,0,-4700,0.0,0.0,0,0.0,0.0,1.0,1.0,0.6276720792231306,0.4800308641954188,87.91702127659573,87.2,5512.718490963455,0,0.0,2026-03
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top1_by_direct_ticket_score,45,45,1.0,4500,0,-4500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.6354866968865267,0.4798632182641731,87.70666666666666,87.0,5574.405350835777,0,0.0,2026-04
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top1_by_direct_ticket_score,43,43,1.0,4300,0,-4300,0.0,0.0,0,0.0,0.0,1.0,1.0,0.6283426952398943,0.3998016510948186,88.87441860465115,87.0,5574.262790305665,0,0.0,2026-05
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top1_by_direct_ticket_score,44,44,1.0,4400,0,-4400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.6339231750346225,0.4665311707854274,87.58863636363637,83.85,5515.701397816075,0,0.0,2026-06
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top2_by_direct_ticket_score,57,114,2.0,11400,0,-11400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.61156311069358,0.4109376134000616,89.14035087719299,87.25,5428.329240240816,0,0.0,2026-01
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top2_by_direct_ticket_score,44,88,2.0,8800,0,-8800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.6132352491104449,0.487767088162111,90.49659090909091,88.94999999999999,5531.388016569638,0,0.0,2026-02
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top2_by_direct_ticket_score,47,94,2.0,9400,0,-9400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.6040853448677148,0.3711011542727018,91.72553191489362,88.69999999999999,5496.946280168805,0,0.0,2026-03
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top2_by_direct_ticket_score,45,90,2.0,9000,0,-9000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.613016163513417,0.3010208484777486,91.35444444444445,87.95,5557.226292914627,0,0.0,2026-04
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top2_by_direct_ticket_score,43,86,2.0,8600,0,-8600,0.0,0.0,0,0.0,0.0,1.0,1.0,0.61386117298397,0.286053722223501,91.09883720930232,87.25,5559.985419238989,0,0.0,2026-05
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top2_by_direct_ticket_score,44,88,2.0,8800,0,-8800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.6169509017086363,0.4032017404229904,88.76477272727273,85.3,5439.379651991804,0,0.0,2026-06
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top3_by_direct_ticket_score,57,171,3.0,17100,0,-17100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5964133747438044,0.4013995779245221,91.40584795321637,88.7,5412.213879507848,0,0.0,2026-01
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top3_by_direct_ticket_score,44,132,3.0,13200,0,-13200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.596692002553804,0.3057170333397638,93.2030303030303,89.85,5503.739533844358,0,0.0,2026-02
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top3_by_direct_ticket_score,47,141,3.0,14100,0,-14100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5883528408225709,0.3675437129494902,95.1290780141844,90.5,5528.625511021913,0,0.0,2026-03
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top3_by_direct_ticket_score,45,135,3.0,13500,0,-13500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5955860809773612,0.2179817814831483,94.07925925925926,89.6,5532.5090151330205,0,0.0,2026-04
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top3_by_direct_ticket_score,43,129,3.0,12900,0,-12900,0.0,0.0,0,0.0,0.0,1.0,1.0,0.6019723546036144,0.282406237748446,91.78139534883721,88.1,5483.64062333867,0,0.0,2026-05
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top3_by_direct_ticket_score,44,132,3.0,13200,0,-13200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.6046400331050891,0.3780197861717811,90.39772727272727,87.5,5415.343647544995,0,0.0,2026-06
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top5_by_direct_ticket_score,57,285,5.0,28500,0,-28500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5694637596048635,0.3368832938083193,95.45719298245614,90.9,5363.779751978281,0,0.0,2026-01
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top5_by_direct_ticket_score,44,220,5.0,22000,0,-22000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5720009697972267,0.2893900403027509,97.20636363636365,92.25,5481.445333876258,0,0.0,2026-02
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top5_by_direct_ticket_score,47,235,5.0,23500,0,-23500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5630895244589659,0.3295238199369935,99.4459574468085,93.1,5510.831799988054,0,0.0,2026-03
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top5_by_direct_ticket_score,45,224,4.977777777777778,22400,0,-22400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5681443750300031,0.2011487025622271,98.26383928571428,93.35,5491.623371323845,0,0.0,2026-04
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top5_by_direct_ticket_score,43,215,5.0,21500,0,-21500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5790916532555296,0.2273219183753995,96.59162790697673,90.3,5489.3046591065195,0,0.0,2026-05
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top5_by_direct_ticket_score,44,220,5.0,22000,0,-22000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5813815129400745,0.348623706700186,94.28681818181818,89.55,5402.298341398574,0,0.0,2026-06
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top10_by_direct_ticket_score,57,570,10.0,57000,0,-57000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5162878437437148,0.2282742933804816,107.54157894736844,98.95,5383.986686964644,0,0.0,2026-01
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top10_by_direct_ticket_score,44,438,9.954545454545455,43800,110190,66390,2.515753424657534,0.0,1,0.00228310502283105,0.022727272727272728,1.0,1.0,0.5268290081432476,0.2083833372143928,109.49703196347033,100.25,5596.264160204504,110190,1.0,2026-02
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top10_by_direct_ticket_score,47,470,10.0,47000,0,-47000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5130170055603704,0.2405409458524752,111.63659574468085,103.15,5547.752349754486,0,0.0,2026-03
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top10_by_direct_ticket_score,45,444,9.866666666666667,44400,0,-44400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.516042273098045,0.2011487025622271,111.00698198198198,102.5,5539.161751806796,0,0.0,2026-04
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top10_by_direct_ticket_score,43,423,9.837209302325581,42300,0,-42300,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5365562457450133,0.2028798744681797,106.40401891252954,98.4,5546.1044312044405,0,0.0,2026-05
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top10_by_direct_ticket_score,44,437,9.931818181818182,43700,0,-43700,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5346778203260284,0.2255302138354322,106.58741418764302,96.3,5512.299773744842,0,0.0,2026-06
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top1_by_direct_expected_return,57,57,1.0,5700,0,-5700,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2849046986996333,0.2022816096831738,349.22280701754386,354.5,9610.224251515581,0,0.0,2026-01
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top1_by_direct_expected_return,44,44,1.0,4400,0,-4400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.28400608282584416,0.2017986374210407,382.18863636363636,399.85,10621.354302474527,0,0.0,2026-02
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top1_by_direct_expected_return,47,47,1.0,4700,0,-4700,0.0,0.0,0,0.0,0.0,1.0,1.0,0.29064651052627194,0.2007642628590173,339.45106382978724,360.4,9440.040211662035,0,0.0,2026-03
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top1_by_direct_expected_return,45,45,1.0,4500,0,-4500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2867639684466393,0.2054763873825486,357.56888888888886,395.7,9652.515715006244,0,0.0,2026-04
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top1_by_direct_expected_return,43,43,1.0,4300,0,-4300,0.0,0.0,0,0.0,0.0,1.0,1.0,0.30647554528155946,0.203279679505359,358.80930232558137,384.3,10431.868328169243,0,0.0,2026-05
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top1_by_direct_expected_return,44,44,1.0,4400,0,-4400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2984949009551022,0.2013008351667791,355.8,385.5,10151.70640457575,0,0.0,2026-06
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top2_by_direct_expected_return,57,114,2.0,11400,0,-11400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.29744218109530385,0.2022816096831738,326.79298245614035,338.95,9138.854984692278,0,0.0,2026-01
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top2_by_direct_expected_return,44,88,2.0,8800,0,-8800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.28751319998799935,0.2017986374210407,366.15568181818185,372.65,10221.916559264679,0,0.0,2026-02
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top2_by_direct_expected_return,47,94,2.0,9400,0,-9400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2881976968205655,0.2007642628590173,332.63404255319153,334.25,9068.081853143136,0,0.0,2026-03
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top2_by_direct_expected_return,45,90,2.0,9000,0,-9000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.293131407046125,0.2011487025622271,331.1755555555556,347.65,9136.176478367928,0,0.0,2026-04
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top2_by_direct_expected_return,43,86,2.0,8600,0,-8600,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3162630530790271,0.2021060588140755,334.9918604651163,360.25,9957.550043731624,0,0.0,2026-05
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top2_by_direct_expected_return,44,88,2.0,8800,0,-8800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.30390919367508484,0.2013008351667791,341.46250000000003,367.95000000000005,9712.83817573164,0,0.0,2026-06
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top3_by_direct_expected_return,57,171,3.0,17100,0,-17100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2983294817201865,0.2022816096831738,318.59473684210525,327.7,8853.740826867983,0,0.0,2026-01
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top3_by_direct_expected_return,44,132,3.0,13200,0,-13200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2919857934500415,0.2002433056845402,354.26439393939387,362.5,9885.031294680652,0,0.0,2026-02
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top3_by_direct_expected_return,47,141,3.0,14100,0,-14100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2956006513403056,0.2007642628590173,316.92127659574476,328.8,8789.137495472278,0,0.0,2026-03
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top3_by_direct_expected_return,45,135,3.0,13500,0,-13500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.29804782025812054,0.2011487025622271,316.21629629629626,309.9,8797.708233693385,0,0.0,2026-04
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top3_by_direct_expected_return,43,129,3.0,12900,0,-12900,0.0,0.0,0,0.0,0.0,1.0,1.0,0.30567677882437305,0.2021060588140755,333.6263565891473,352.5,9618.593650124913,0,0.0,2026-05
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top3_by_direct_expected_return,44,132,3.0,13200,0,-13200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3053146813057728,0.2013008351667791,327.3439393939394,334.45000000000005,9372.176706919588,0,0.0,2026-06
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top5_by_direct_expected_return,57,285,5.0,28500,0,-28500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3078444778089913,0.200561915391648,295.9989473684211,297.0,8403.7077568458,0,0.0,2026-01
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top5_by_direct_expected_return,44,220,5.0,22000,0,-22000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.29702104003035806,0.2002433056845402,332.1904545454546,346.3,9335.72958516402,0,0.0,2026-02
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top5_by_direct_expected_return,47,235,5.0,23500,0,-23500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3053227190720929,0.2007642628590173,293.3914893617021,282.4,8352.402234398121,0,0.0,2026-03
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top5_by_direct_expected_return,45,224,4.977777777777778,22400,0,-22400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.31214066276306024,0.2011487025622271,291.26696428571427,278.6,8355.212675065724,0,0.0,2026-04
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top5_by_direct_expected_return,43,215,5.0,21500,0,-21500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3017067009482764,0.2011324664006948,322.2111627906977,328.8,9144.277231409236,0,0.0,2026-05
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top5_by_direct_expected_return,44,220,5.0,22000,0,-22000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.30658790131781377,0.2013008351667791,311.5790909090909,319.7,8908.440241623775,0,0.0,2026-06
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top10_by_direct_expected_return,57,570,10.0,57000,0,-57000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.31343115747814804,0.200561915391648,269.0082456140351,257.45000000000005,7717.643224580882,0,0.0,2026-01
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top10_by_direct_expected_return,44,438,9.954545454545455,43800,0,-43800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.30550968976902093,0.2001496881244416,299.72328767123287,287.65,8568.333014592945,0,0.0,2026-02
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top10_by_direct_expected_return,47,470,10.0,47000,0,-47000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.320767360102514,0.2002642289092521,262.1768085106383,252.8,7698.88676490053,0,0.0,2026-03
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top10_by_direct_expected_return,45,444,9.866666666666667,44400,0,-44400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3221227726652232,0.2000355243673282,265.359009009009,256.29999999999995,7729.287509608783,0,0.0,2026-04
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top10_by_direct_expected_return,43,423,9.837209302325581,42300,0,-42300,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3049120868735895,0.2003807414819735,301.07730496453905,297.0,8509.714779788155,0,0.0,2026-05
odds_80_500_race>=0.3_score>=0.2_expected>=3000_top10_by_direct_expected_return,44,437,9.931818181818182,43700,0,-43700,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3083927014972169,0.2000175157395276,288.6990846681922,283.7,8264.798707565755,0,0.0,2026-06
odds_80_500_race>=0.3_score>=0.2_expected>=5000_top1_by_direct_ticket_score,56,56,1.0,5600,0,-5600,0.0,0.0,0,0.0,0.0,1.0,1.0,0.6235133081136226,0.4110655605980197,90.59821428571429,85.85,5578.854047703674,0,0.0,2026-01
odds_80_500_race>=0.3_score>=0.2_expected>=5000_top1_by_direct_ticket_score,44,44,1.0,4400,0,-4400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.6261846891327483,0.4458647031494058,93.65454545454546,90.80000000000001,5782.3106787911365,0,0.0,2026-02
odds_80_500_race>=0.3_score>=0.2_expected>=5000_top1_by_direct_ticket_score,47,47,1.0,4700,0,-4700,0.0,0.0,0,0.0,0.0,1.0,1.0,0.6153419976093581,0.3593088259072031,95.87446808510637,90.3,5764.332169526733,0,0.0,2026-03
odds_80_500_race>=0.3_score>=0.2_expected>=5000_top1_by_direct_ticket_score,44,44,1.0,4400,0,-4400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.6297823415872319,0.3053574646379183,94.16818181818184,87.85,5759.842029183279,0,0.0,2026-04
odds_80_500_race>=0.3_score>=0.2_expected>=5000_top1_by_direct_ticket_score,42,42,1.0,4200,0,-4200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.625077780632275,0.2273219183753995,93.37380952380951,88.65,5674.5204284236515,0,0.0,2026-05
odds_80_500_race>=0.3_score>=0.2_expected>=5000_top1_by_direct_ticket_score,42,42,1.0,4200,0,-4200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.6300846228778608,0.3950344333683586,92.64285714285715,84.6,5693.342739886675,0,0.0,2026-06
odds_80_500_race>=0.3_score>=0.2_expected>=5000_top2_by_direct_ticket_score,56,112,2.0,11200,0,-11200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.6046270949416716,0.2896556989752079,93.85535714285713,88.85,5568.594617647178,0,0.0,2026-01
odds_80_500_race>=0.3_score>=0.2_expected>=5000_top2_by_direct_ticket_score,44,88,2.0,8800,0,-8800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.604917721764282,0.3735768425486543,96.03068181818183,92.4,5710.486756963784,0,0.0,2026-02
odds_80_500_race>=0.3_score>=0.2_expected>=5000_top2_by_direct_ticket_score,47,94,2.0,9400,0,-9400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.587193731407046,0.3433349362033912,101.37021276595746,93.85,5784.613985787448,0,0.0,2026-03
odds_80_500_race>=0.3_score>=0.2_expected>=5000_top2_by_direct_ticket_score,44,88,2.0,8800,0,-8800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.6058067320172754,0.2563258862520717,98.92045454545455,89.9,5773.3963144026775,0,0.0,2026-04
odds_80_500_race>=0.3_score>=0.2_expected>=5000_top2_by_direct_ticket_score,42,83,1.9761904761904763,8300,0,-8300,0.0,0.0,0,0.0,0.0,1.0,1.0,0.615285281462433,0.2273219183753995,94.94939759036144,88.4,5720.917855299481,0,0.0,2026-05
odds_80_500_race>=0.3_score>=0.2_expected>=5000_top2_by_direct_ticket_score,42,84,2.0,8400,0,-8400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.6094820595339419,0.2358441117953852,96.64166666666667,88.1,5686.402235541692,0,0.0,2026-06
odds_80_500_race>=0.3_score>=0.2_expected>=5000_top3_by_direct_ticket_score,56,167,2.982142857142857,16700,0,-16700,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5861181480652521,0.2783963417893796,98.75928143712572,91.1,5621.5454396943815,0,0.0,2026-01
odds_80_500_race>=0.3_score>=0.2_expected>=5000_top3_by_direct_ticket_score,44,132,3.0,13200,0,-13200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5830459759832403,0.3057170333397638,102.39090909090908,93.0,5790.0391803969305,0,0.0,2026-02
odds_80_500_race>=0.3_score>=0.2_expected>=5000_top3_by_direct_ticket_score,47,141,3.0,14100,0,-14100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5678971031648989,0.3251135422734731,106.74539007092197,96.1,5842.654646003817,0,0.0,2026-03
odds_80_500_race>=0.3_score>=0.2_expected>=5000_top3_by_direct_ticket_score,44,132,3.0,13200,0,-13200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.588302376674591,0.2554636350010321,101.91212121212122,92.65,5753.830946250449,0,0.0,2026-04
odds_80_500_race>=0.3_score>=0.2_expected>=5000_top3_by_direct_ticket_score,42,124,2.9523809523809526,12400,0,-12400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.6029417735963792,0.2273219183753995,95.63225806451614,91.05,5661.346354841963,0,0.0,2026-05
odds_80_500_race>=0.3_score>=0.2_expected>=5000_top3_by_direct_ticket_score,42,126,3.0,12600,0,-12600,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5958662950119821,0.227915950968631,99.91746031746031,88.94999999999999,5680.260596557367,0,0.0,2026-06
odds_80_500_race>=0.3_score>=0.2_expected>=5000_top5_by_direct_ticket_score,56,274,4.892857142857143,27400,0,-27400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.555713637282576,0.2140925904272967,107.23102189781022,95.65,5671.915961418096,0,0.0,2026-01
